Chr	BP	R2	Species
IV	6190001	0.1357788011	C. elegans
IV	6200001	0.2434919445	C. elegans
IV	6210001	0.282920525	C. elegans
IV	6220001	0.1363303483	C. elegans
IV	6230001	0.1456442507	C. elegans
IV	6240001	0.1321122034	C. elegans
IV	6250001	0.132596142	C. elegans
IV	6260001	0.1225395201	C. elegans
IV	6270001	0.1962311599	C. elegans
IV	6280001	0.1819986206	C. elegans
IV	6290001	0.1574501947	C. elegans
IV	6300001	0.171060886	C. elegans
IV	6310001	0.07415006457	C. elegans
IV	6320001	0.1199821447	C. elegans
IV	6330001	0.2507037412	C. elegans
IV	6340001	0.2007389707	C. elegans
IV	6350001	0.1082251274	C. elegans
IV	6360001	0.3095970342	C. elegans
IV	6370001	0.2207170604	C. elegans
IV	6380001	0.2522200597	C. elegans
IV	6390001	0.2724157274	C. elegans
IV	6410001	0.3043715649	C. elegans
IV	6420001	0.1713388097	C. elegans
IV	6430001	0.34680192	C. elegans
IV	6440001	0.23236775	C. elegans
IV	6450001	0.1440769675	C. elegans
IV	6460001	0.3237354139	C. elegans
IV	6470001	0.1847631166	C. elegans
IV	6480001	0.2437853314	C. elegans
IV	6490001	0.2523943344	C. elegans
IV	6500001	0.1226968458	C. elegans
IV	6510001	0.2064597892	C. elegans
IV	6520001	0.1665726969	C. elegans
IV	6530001	0.224578193	C. elegans
IV	6540001	0.238138465	C. elegans
IV	6550001	0.3238527234	C. elegans
IV	6560001	0.1752883699	C. elegans
IV	6570001	0.2446143006	C. elegans
IV	6580001	0.2106019901	C. elegans
IV	6590001	0.3253346861	C. elegans
IV	6600001	0.2221004496	C. elegans
IV	6610001	0.2696486371	C. elegans
IV	6620001	0.1685225295	C. elegans
IV	6630001	0.122824842	C. elegans
IV	6640001	0.1974243132	C. elegans
IV	6650001	0.2310203033	C. elegans
IV	6660001	0.2045431471	C. elegans
IV	6680001	0.1557780809	C. elegans
IV	6700001	0.1260857962	C. elegans
IV	6730001	0.27995059	C. elegans
IV	6740001	0.2028804182	C. elegans
IV	6750001	0.2293055083	C. elegans
IV	6760001	0.202319199	C. elegans
IV	6770001	0.2651801845	C. elegans
IV	6780001	0.2639708534	C. elegans
IV	6800001	0.07855901594	C. elegans
IV	6810001	0.2236873303	C. elegans
IV	6820001	0.2169171587	C. elegans
IV	6830001	0.2996745403	C. elegans
IV	6840001	0.2687370602	C. elegans
IV	6850001	0.2035587716	C. elegans
IV	6860001	0.1722426766	C. elegans
IV	6870001	0.2989558023	C. elegans
IV	6880001	0.3175474884	C. elegans
IV	6890001	0.2670780962	C. elegans
IV	6900001	0.3166821854	C. elegans
IV	6910001	0.2679876753	C. elegans
IV	6920001	0.2044763007	C. elegans
IV	6930001	0.2639497291	C. elegans
IV	6940001	0.08883945031	C. elegans
IV	6950001	0.2396817276	C. elegans
IV	6960001	0.1943984821	C. elegans
IV	6980001	0.3154491886	C. elegans
IV	6990001	0.2611356558	C. elegans
IV	7000001	0.3150223022	C. elegans
IV	7010001	0.1919256716	C. elegans
IV	7020001	0.3148980501	C. elegans
IV	7030001	0.1938358555	C. elegans
IV	7040001	0.1936611095	C. elegans
IV	7050001	0.2710928574	C. elegans
IV	7060001	0.2736930017	C. elegans
IV	7070001	0.1749039284	C. elegans
IV	7100001	0.313655754	C. elegans
IV	7110001	0.2634757143	C. elegans
IV	7120001	0.2221366569	C. elegans
IV	7130001	0.1859138138	C. elegans
IV	7140001	0.2996442308	C. elegans
IV	7150001	0.1838591463	C. elegans
IV	7160001	0.1804493813	C. elegans
IV	7170001	0.3121826988	C. elegans
IV	7180001	0.3119213351	C. elegans
IV	7190001	0.2517509315	C. elegans
IV	7200001	0.01028691129	C. elegans
IV	7210001	0.2816061905	C. elegans
IV	7220001	0.2908300165	C. elegans
IV	7230001	0.2602517062	C. elegans
IV	7240001	0.2622893488	C. elegans
IV	7250001	0.1117117771	C. elegans
IV	7260001	0.2571086085	C. elegans
IV	7270001	0.2809497425	C. elegans
IV	7280001	0.3089295278	C. elegans
IV	7290001	0.2583206041	C. elegans
IV	7300001	0.2547878343	C. elegans
IV	7310001	0.288925158	C. elegans
IV	7320001	0.3022557018	C. elegans
IV	7330001	0.2683394028	C. elegans
IV	7340001	0.2223083218	C. elegans
IV	7350001	0.2275639486	C. elegans
IV	7380001	0.1599294334	C. elegans
IV	7390001	0.1427315098	C. elegans
IV	7400001	0.1096420703	C. elegans
IV	7410001	0.1561755236	C. elegans
IV	7430001	0.2525425201	C. elegans
IV	7440001	0.1592064535	C. elegans
IV	7450001	0.2854008066	C. elegans
IV	7460001	0.2051387234	C. elegans
IV	7470001	0.1659576979	C. elegans
IV	7480001	0.08409911823	C. elegans
IV	7490001	0.1587227435	C. elegans
IV	7500001	0.1843936077	C. elegans
IV	7510001	0.2404943103	C. elegans
IV	7520001	0.2492917171	C. elegans
IV	7530001	0.2424660331	C. elegans
IV	7540001	0.2449200859	C. elegans
IV	7550001	0.1627051802	C. elegans
IV	7560001	0.07059093874	C. elegans
IV	7570001	0.1998863762	C. elegans
IV	7580001	0.009117341296	C. elegans
IV	7600001	0.1030067945	C. elegans
IV	7610001	0.197959135	C. elegans
IV	7620001	0.2115028976	C. elegans
IV	7630001	0.1983722151	C. elegans
IV	7640001	0.1778984228	C. elegans
IV	7650001	0.1800512711	C. elegans
IV	7670001	0.1742170153	C. elegans
IV	7680001	0.2963564363	C. elegans
IV	7690001	0.1705218745	C. elegans
IV	7700001	0.1711893527	C. elegans
IV	7710001	0.2525307088	C. elegans
IV	7720001	0.2958079131	C. elegans
IV	7730001	0.2446340192	C. elegans
IV	7740001	0.197766322	C. elegans
IV	7750001	0.329126386	C. elegans
IV	7760001	0.2222836613	C. elegans
IV	7770001	0.1985395146	C. elegans
IV	7780001	0.2215377549	C. elegans
IV	7790001	0.2198756881	C. elegans
IV	7800001	0.2941074527	C. elegans
IV	7810001	0.1927373109	C. elegans
IV	7820001	0.204913765	C. elegans
IV	7830001	0.2166629533	C. elegans
IV	7840001	0.1462282017	C. elegans
IV	7850001	0.2930342409	C. elegans
IV	7860001	0.325897649	C. elegans
IV	7870001	0.1878811675	C. elegans
IV	7880001	0.2923369991	C. elegans
IV	7890001	0.292214351	C. elegans
IV	7900001	0.2920241508	C. elegans
IV	7910001	0.2741144369	C. elegans
IV	7920001	0.1844099133	C. elegans
IV	7930001	0.2604432532	C. elegans
IV	7940001	0.2051443538	C. elegans
IV	7950001	0.0790309796	C. elegans
IV	7960001	0.1680805641	C. elegans
IV	7970001	0.2000064661	C. elegans
IV	7980001	0.1508373768	C. elegans
IV	7990001	0.2334690735	C. elegans
IV	8000001	0.1784169724	C. elegans
IV	8010001	0.2912829303	C. elegans
IV	8030001	0.2658565146	C. elegans
IV	8040001	0.2316155818	C. elegans
IV	8050001	0.2512993715	C. elegans
IV	8060001	0.2010916629	C. elegans
IV	8070001	0.1198566513	C. elegans
IV	8080001	0.177757697	C. elegans
IV	8090001	0.2208242818	C. elegans
IV	8100001	0.2191293917	C. elegans
IV	8110001	0.2115271065	C. elegans
IV	8120001	0.2098314808	C. elegans
IV	8130001	0.1830276627	C. elegans
IV	8140001	0.1748602741	C. elegans
IV	8150001	0.1499228617	C. elegans
IV	8160001	0.2134265764	C. elegans
IV	8170001	0.1990900867	C. elegans
IV	8180001	0.1120972689	C. elegans
IV	8190001	0.1963231264	C. elegans
IV	8200001	0.2124360289	C. elegans
IV	8210001	0.2255164263	C. elegans
IV	8220001	0.1842682426	C. elegans
IV	8230001	0.1750898323	C. elegans
IV	8240001	0.1770551446	C. elegans
IV	8250001	0.2055697204	C. elegans
IV	8260001	0.1540959374	C. elegans
IV	8270001	0.2444452889	C. elegans
IV	8280001	0.2445433224	C. elegans
IV	8290001	0.1717925369	C. elegans
IV	8300001	0.233059735	C. elegans
IV	8310001	0.11413843	C. elegans
IV	8320001	0.3309680026	C. elegans
IV	8330001	0.08042250358	C. elegans
IV	8340001	0.170737924	C. elegans
IV	8350001	0.2894065238	C. elegans
IV	8360001	0.267752414	C. elegans
IV	8370001	0.2889561896	C. elegans
IV	8380001	0.1601086072	C. elegans
IV	8390001	0.2102695677	C. elegans
IV	8400001	0.1390582341	C. elegans
IV	8410001	0.2171535427	C. elegans
IV	8420001	0.2221466736	C. elegans
IV	8430001	0.2487599874	C. elegans
IV	8440001	0.1915351081	C. elegans
IV	8450001	0.2052269843	C. elegans
IV	8460001	0.2876708702	C. elegans
IV	8470001	0.287507445	C. elegans
IV	8480001	0.1684988056	C. elegans
IV	8490001	0.2202632478	C. elegans
IV	8500001	0.2870920026	C. elegans
IV	8510001	0.2394650865	C. elegans
IV	8520001	0.2160173713	C. elegans
IV	8530001	0.1450044312	C. elegans
IV	8540001	0.224505817	C. elegans
IV	8550001	0.2160875585	C. elegans
IV	8560001	0.2505052629	C. elegans
IV	8570001	0.1816764187	C. elegans
IV	8580001	0.2534971276	C. elegans
IV	8590001	0.2055974913	C. elegans
IV	8600001	0.2092284779	C. elegans
IV	8610001	0.2028709968	C. elegans
IV	8620001	0.2269150367	C. elegans
IV	8630001	0.2013782373	C. elegans
IV	8640001	0.2114349224	C. elegans
IV	8650001	0.2025894167	C. elegans
IV	8660001	0.1328384961	C. elegans
IV	8670001	0.1152363812	C. elegans
IV	8680001	0.2351343376	C. elegans
IV	8690001	0.1599477654	C. elegans
IV	8700001	0.1887920198	C. elegans
IV	8710001	0.2141955787	C. elegans
IV	8720001	0.2357240742	C. elegans
IV	8730001	0.1865408583	C. elegans
IV	8740001	0.221732288	C. elegans
IV	8750001	0.1919507443	C. elegans
IV	8760001	0.2090416035	C. elegans
IV	8770001	0.2438753503	C. elegans
IV	8780001	0.1779168702	C. elegans
IV	8790001	0.2368459017	C. elegans
IV	8800001	0.2318829182	C. elegans
IV	8810001	0.2305923621	C. elegans
IV	8820001	0.2241290754	C. elegans
IV	8830001	0.1506552269	C. elegans
IV	8840001	0.1439030586	C. elegans
IV	8850001	0.189990648	C. elegans
IV	8860001	0.1739900039	C. elegans
IV	8870001	0.1536915964	C. elegans
IV	8890001	0.2363469904	C. elegans
IV	8900001	0.1665631722	C. elegans
IV	8910001	0.2025461547	C. elegans
IV	8920001	0.1555346826	C. elegans
IV	8930001	0.2011315717	C. elegans
IV	8940001	0.1745885661	C. elegans
IV	8950001	0.1955220523	C. elegans
IV	8960001	0.1032684705	C. elegans
IV	8970001	0.1670515103	C. elegans
IV	8980001	0.1107861029	C. elegans
IV	8990001	0.2026842383	C. elegans
IV	9000001	0.2166426148	C. elegans
IV	9010001	0.1891935083	C. elegans
IV	9030001	0.1664443487	C. elegans
IV	9040001	0.1033600316	C. elegans
IV	9050001	0.2035260207	C. elegans
IV	9060001	0.1173056624	C. elegans
IV	9070001	0.1673481441	C. elegans
IV	9080001	0.1710347034	C. elegans
IV	9090001	0.1701384105	C. elegans
IV	9100001	0.1638449821	C. elegans
IV	9110001	0.1947145442	C. elegans
IV	9120001	0.2198860875	C. elegans
IV	9130001	0.2279879131	C. elegans
IV	9140001	0.2271762952	C. elegans
IV	9150001	0.211802306	C. elegans
IV	9160001	0.2295530546	C. elegans
IV	9170001	0.1955137566	C. elegans
IV	9180001	0.2317508317	C. elegans
IV	9190001	0.1968792495	C. elegans
IV	9200001	0.2633238057	C. elegans
IV	9210001	0.1774584535	C. elegans
IV	9220001	0.1647857668	C. elegans
IV	9230001	0.1539742133	C. elegans
IV	9250001	0.2806718663	C. elegans
IV	9260001	0.1863747839	C. elegans
IV	9270001	0.1717255642	C. elegans
IV	9280001	0.1926076265	C. elegans
IV	9290001	0.08315406995	C. elegans
IV	9300001	0.266632933	C. elegans
IV	9310001	0.1926409548	C. elegans
IV	9320001	0.2418012643	C. elegans
IV	9330001	0.1775230186	C. elegans
IV	9340001	0.1643332484	C. elegans
IV	9350001	0.1550691103	C. elegans
IV	9360001	0.1951532515	C. elegans
IV	9370001	0.2134247067	C. elegans
IV	9380001	0.08323604471	C. elegans
IV	9390001	0.08161876842	C. elegans
IV	9400001	0.128502306	C. elegans
IV	9410001	0.2370391181	C. elegans
IV	9420001	0.160439819	C. elegans
IV	9430001	0.1970203295	C. elegans
IV	9440001	0.2118983478	C. elegans
IV	9450001	0.1283541967	C. elegans
IV	9460001	0.1939489806	C. elegans
IV	9470001	0.22676013	C. elegans
IV	9480001	0.1685366302	C. elegans
IV	9490001	0.1654969493	C. elegans
IV	9500001	0.2122987312	C. elegans
IV	9510001	0.1928086022	C. elegans
IV	9520001	0.2256544693	C. elegans
IV	9530001	0.2322298288	C. elegans
IV	9540001	0.2077242668	C. elegans
IV	9550001	0.1743468305	C. elegans
IV	9560001	0.2413404554	C. elegans
IV	9570001	0.2782765037	C. elegans
IV	9580001	0.1928383253	C. elegans
IV	9590001	0.1083389473	C. elegans
IV	9600001	0.2284582642	C. elegans
IV	9610001	0.258975255	C. elegans
IV	9620001	0.1854821773	C. elegans
IV	9630001	0.196562049	C. elegans
IV	9640001	0.1930643199	C. elegans
IV	9650001	0.1436567931	C. elegans
IV	9660001	0.1356759048	C. elegans
IV	9670001	0.1733750208	C. elegans
IV	9680001	0.2246596934	C. elegans
IV	9690001	0.2002405277	C. elegans
IV	9700001	0.206727235	C. elegans
IV	9710001	0.2458418443	C. elegans
IV	9720001	0.2265640067	C. elegans
IV	9730001	0.1859941255	C. elegans
IV	9740001	0.2383123179	C. elegans
IV	9750001	0.1425291057	C. elegans
IV	9760001	0.1897689	C. elegans
IV	9770001	0.1915043989	C. elegans
IV	9780001	0.1696812303	C. elegans
IV	9790001	0.1524610012	C. elegans
IV	9800001	0.2011951253	C. elegans
IV	9810001	0.1201919411	C. elegans
IV	9820001	0.1930454505	C. elegans
IV	9830001	0.1468862137	C. elegans
IV	9840001	0.2753439341	C. elegans
IV	9850001	0.1587224745	C. elegans
IV	9860001	0.1472870255	C. elegans
IV	9870001	0.2079724556	C. elegans
IV	9880001	0.198238271	C. elegans
IV	9890001	0.2149641951	C. elegans
IV	9900001	0.229775017	C. elegans
IV	9910001	0.2740213642	C. elegans
IV	9920001	0.1078965499	C. elegans
IV	9930001	0.1723428585	C. elegans
IV	9940001	0.1583752624	C. elegans
IV	9950001	0.1902455348	C. elegans
IV	9960001	0.2471040338	C. elegans
IV	9970001	0.1828413514	C. elegans
IV	9980001	0.2051460347	C. elegans
IV	9990001	0.1445470415	C. elegans
IV	10000001	0.2754054532	C. elegans
IV	10010001	0.1840099034	C. elegans
IV	10020001	0.1708781193	C. elegans
IV	10030001	0.193413423	C. elegans
IV	10050001	0.2528430784	C. elegans
IV	10060001	0.0741348809	C. elegans
IV	10070001	0.1887988959	C. elegans
IV	10080001	0.221250181	C. elegans
IV	10090001	0.2013225267	C. elegans
IV	10110001	0.2098833664	C. elegans
IV	10120001	0.1902158888	C. elegans
IV	10130001	0.2396669353	C. elegans
IV	10140001	0.1720830226	C. elegans
IV	10150001	0.2180011408	C. elegans
IV	10160001	0.1528636214	C. elegans
IV	10170001	0.1916938955	C. elegans
IV	10180001	0.2139974589	C. elegans
IV	10190001	0.1904940003	C. elegans
IV	10200001	0.1776962442	C. elegans
IV	10210001	0.1204369184	C. elegans
IV	10220001	0.1202928836	C. elegans
IV	10230001	0.12023376	C. elegans
IV	10240001	0.1362133198	C. elegans
IV	10250001	0.1851769857	C. elegans
IV	10260001	0.1557294685	C. elegans
IV	10270001	0.194552107	C. elegans
IV	10280001	0.2112489812	C. elegans
IV	10290001	0.156879396	C. elegans
IV	10300001	0.2009051734	C. elegans
IV	10310001	0.249578444	C. elegans
IV	10320001	0.1723307193	C. elegans
IV	10330001	0.1433802727	C. elegans
IV	10340001	0.1900591026	C. elegans
IV	10350001	0.1861098449	C. elegans
IV	10360001	0.1803235746	C. elegans
IV	10370001	0.2590929379	C. elegans
IV	10380001	0.2010008535	C. elegans
IV	10390001	0.207159612	C. elegans
IV	10400001	0.2267501502	C. elegans
IV	10410001	0.1166108154	C. elegans
IV	10420001	0.2027390102	C. elegans
IV	10430001	0.1322335459	C. elegans
IV	10440001	0.1799711923	C. elegans
IV	10450001	0.214418257	C. elegans
IV	10460001	0.2388715799	C. elegans
IV	10470001	0.2781202302	C. elegans
IV	10480001	0.1669813783	C. elegans
IV	10490001	0.2337429769	C. elegans
IV	10500001	0.1110360051	C. elegans
IV	10510001	0.1538448008	C. elegans
IV	10520001	0.1172071912	C. elegans
IV	10530001	0.2308037571	C. elegans
IV	10540001	0.1411903268	C. elegans
IV	10550001	0.1802499556	C. elegans
IV	10560001	0.1786647621	C. elegans
IV	10570001	0.2797248811	C. elegans
IV	10580001	0.1622257382	C. elegans
IV	10590001	0.1574095514	C. elegans
IV	10600001	0.1909579743	C. elegans
IV	10610001	0.1881942562	C. elegans
IV	10620001	0.1585997239	C. elegans
IV	10630001	0.2750584167	C. elegans
IV	10640001	0.09403455128	C. elegans
IV	10650001	0.2100549312	C. elegans
IV	10660001	0.1229817105	C. elegans
IV	10670001	0.1268306954	C. elegans
IV	10680001	0.1463362425	C. elegans
IV	10690001	0.1874046258	C. elegans
IV	10700001	0.1307917083	C. elegans
IV	10710001	0.2209758452	C. elegans
IV	10720001	0.1737163968	C. elegans
IV	10730001	0.1458711427	C. elegans
IV	10740001	0.1441495563	C. elegans
IV	10750001	0.2204730728	C. elegans
IV	10760001	0.1159413806	C. elegans
IV	10770001	0.129400811	C. elegans
IV	10780001	0.1758590825	C. elegans
IV	10790001	0.1449795372	C. elegans
IV	10800001	0.1878568445	C. elegans
IV	10810001	0.1291729802	C. elegans
IV	10820001	0.1429500389	C. elegans
IV	10830001	0.1346362278	C. elegans
IV	10840001	0.179210669	C. elegans
IV	10850001	0.1622886475	C. elegans
IV	10860001	0.1273639203	C. elegans
IV	10870001	0.1870969747	C. elegans
IV	10880001	0.1745303167	C. elegans
IV	10900001	0.1459177502	C. elegans
IV	10910001	0.178205762	C. elegans
IV	10920001	0.2309037802	C. elegans
IV	10930001	0.1962705326	C. elegans
IV	10950001	0.194260309	C. elegans
IV	10960001	0.2259595457	C. elegans
IV	10970001	0.230941318	C. elegans
IV	10980001	0.09715641028	C. elegans
IV	11000001	0.1657425128	C. elegans
IV	11010001	0.1869487475	C. elegans
IV	11020001	0.2220868235	C. elegans
IV	11030001	0.1510461035	C. elegans
IV	11040001	0.2641868574	C. elegans
IV	11050001	0.1745127615	C. elegans
IV	11060001	0.2639797514	C. elegans
IV	11080001	0.207970908	C. elegans
IV	11090001	0.1512665792	C. elegans
IV	11100001	0.1909772696	C. elegans
IV	11110001	0.2378472974	C. elegans
IV	11120001	0.1839975647	C. elegans
IV	11130001	0.113755183	C. elegans
IV	11140001	0.199865659	C. elegans
IV	11150001	0.1787180335	C. elegans
IV	11160001	0.205502288	C. elegans
IV	11170001	0.2609113715	C. elegans
IV	11180001	0.207528884	C. elegans
IV	11190001	0.07798322281	C. elegans
IV	11200001	0.2675336018	C. elegans
IV	11210001	0.1431031684	C. elegans
IV	11220001	0.251691827	C. elegans
IV	11230001	0.2011904318	C. elegans
IV	11240001	0.1484263017	C. elegans
IV	11250001	0.1360302668	C. elegans
IV	11260001	0.2046409049	C. elegans
IV	11270001	0.1645322656	C. elegans
IV	11280001	0.1819915842	C. elegans
IV	11290001	0.1646945914	C. elegans
IV	11300001	0.1748750864	C. elegans
IV	11310001	0.123014936	C. elegans
IV	11320001	0.2430889838	C. elegans
IV	11330001	0.1713057573	C. elegans
IV	11340001	0.2014390563	C. elegans
IV	11350001	0.1699949957	C. elegans
IV	11360001	0.1837762062	C. elegans
IV	11370001	0.2212914813	C. elegans
IV	11380001	0.1333203672	C. elegans
IV	11390001	0.1801986973	C. elegans
IV	11400001	0.1391432631	C. elegans
IV	11410001	0.1591734391	C. elegans
IV	11420001	0.2580770673	C. elegans
IV	11430001	0.1377777688	C. elegans
IV	11440001	0.1939121688	C. elegans
IV	11450001	0.2575536875	C. elegans
IV	11460001	0.1706243535	C. elegans
IV	11470001	0.2011912942	C. elegans
IV	11480001	0.1438858863	C. elegans
IV	11490001	0.08828477721	C. elegans
IV	11510001	0.2013374339	C. elegans
IV	11520001	0.08934795719	C. elegans
IV	11530001	0.1462903036	C. elegans
IV	11540001	0.1530345268	C. elegans
IV	11550001	0.2569532894	C. elegans
IV	11560001	0.1875067564	C. elegans
IV	11570001	0.1645379656	C. elegans
IV	11580001	0.1281726701	C. elegans
IV	11590001	0.159987551	C. elegans
IV	11600001	0.1482481314	C. elegans
IV	11620001	0.1814474202	C. elegans
IV	11630001	0.1736436874	C. elegans
IV	11640001	0.1960232418	C. elegans
IV	11650001	0.1853941539	C. elegans
IV	11660001	0.173809538	C. elegans
IV	11670001	0.1309225998	C. elegans
IV	11680001	0.1900470014	C. elegans
IV	11690001	0.1884130487	C. elegans
IV	11700001	0.1970177616	C. elegans
IV	11710001	0.1889680682	C. elegans
IV	11720001	0.1815705785	C. elegans
IV	11730001	0.1849256338	C. elegans
IV	11740001	0.1651065279	C. elegans
IV	11750001	0.1569990161	C. elegans
IV	11760001	0.1437569472	C. elegans
IV	11770001	0.1413943005	C. elegans
IV	11780001	0.1862396756	C. elegans
IV	11790001	0.165073153	C. elegans
IV	11800001	0.1314712872	C. elegans
IV	11810001	0.1248311022	C. elegans
IV	11820001	0.1934665442	C. elegans
IV	11830001	0.1514956309	C. elegans
IV	11840001	0.1687716062	C. elegans
IV	11850001	0.1340545462	C. elegans
IV	11860001	0.1099089848	C. elegans
IV	11870001	0.1216949271	C. elegans
IV	11880001	0.1208533225	C. elegans
IV	11890001	0.1842140979	C. elegans
IV	11900001	0.1957456732	C. elegans
IV	11910001	0.184536948	C. elegans
IV	11920001	0.177406484	C. elegans
IV	11930001	0.2538465635	C. elegans
IV	11940001	0.1578822227	C. elegans
IV	11950001	0.1766877454	C. elegans
IV	11960001	0.1897366371	C. elegans
IV	11970001	0.1664988639	C. elegans
IV	11980001	0.1617232752	C. elegans
IV	12000001	0.1016048506	C. elegans
IV	12010001	0.1575532023	C. elegans
IV	12020001	0.1315434023	C. elegans
IV	12040001	0.1440521055	C. elegans
IV	12050001	0.1372309196	C. elegans
IV	12060001	0.1442337298	C. elegans
