Chr	BP	Fis	species
II	17720000	0.008676904761	inopinata
II	17730000	0.35726	inopinata
II	17740000	0.1572029167	inopinata
II	17750000	0.1182939474	inopinata
II	17760000	0.08286940727	inopinata
II	17770000	0.155316415	inopinata
II	17790000	0.2228261389	inopinata
II	17820000	0.05167577273	inopinata
II	17840000	-0.05014225	inopinata
II	17860000	0.006025136905	inopinata
II	17870000	0.06439416667	inopinata
II	17890000	-0.04540619841	inopinata
II	17900000	0.198658432	inopinata
II	17910000	0.1621462649	inopinata
II	17920000	0.02903239583	inopinata
II	17960000	-0.09017275	inopinata
II	17970000	1	inopinata
II	17990000	0.1438045655	inopinata
II	18010000	0.06502358334	inopinata
II	18030000	0.1455724603	inopinata
II	18040000	0.1334090517	inopinata
II	18050000	0.07789075	inopinata
II	18080000	0.1075833333	inopinata
II	18090000	0.0924335	inopinata
II	18100000	0.1057767708	inopinata
II	18110000	-0.004078238094	inopinata
II	18120000	0.1187888889	inopinata
II	18130000	0.2163016667	inopinata
II	18150000	-0.049035	inopinata
II	18160000	0.147439127	inopinata
II	18170000	-0.002361494945	inopinata
II	18180000	-0.08413	inopinata
II	18200000	-0.1242555	inopinata
II	18220000	0.3543853333	inopinata
II	18230000	-0.1148325	inopinata
II	18260000	0.310327002	inopinata
II	18270000	0.2050584167	inopinata
II	18280000	0.1673939339	inopinata
II	18290000	-0.14219	inopinata
II	18300000	0.39706	inopinata
II	18310000	0.1131016667	inopinata
II	18320000	-0.009726666667	inopinata
II	18330000	0.1669215983	inopinata
II	18340000	0.1301954677	inopinata
II	18350000	0.1544025	inopinata
II	18360000	0.2677825926	inopinata
II	18370000	0.024386125	inopinata
II	18400000	0.3471427273	inopinata
II	18410000	0.08956590286	inopinata
II	18420000	0.0714275	inopinata
II	18430000	0.05857833333	inopinata
II	18440000	-0.04839333333	inopinata
II	18450000	0.004891615385	inopinata
II	18460000	0.03215	inopinata
II	18470000	-0.07760641299	inopinata
II	18490000	0.04801273809	inopinata
II	18500000	0.09594366666	inopinata
II	18510000	0.11768	inopinata
II	18520000	0.2654383333	inopinata
II	18530000	0.3025829314	inopinata
II	18540000	0.1229825	inopinata
II	18590000	0.2304216667	inopinata
II	18620000	0.3454226515	inopinata
II	18630000	-0.03421261539	inopinata
II	18650000	-0.00939175	inopinata
II	18660000	-0.01805988609	inopinata
II	18670000	0.09831116931	inopinata
II	18680000	0.03422444443	inopinata
II	18690000	0.1264256273	inopinata
II	18700000	0.314125	inopinata
II	18720000	0.02018613095	inopinata
II	18730000	0.1239209524	inopinata
II	18750000	0.04283624421	inopinata
II	18760000	0.1159017037	inopinata
II	18770000	0.07384711606	inopinata
II	18780000	0.1074575	inopinata
II	18790000	0.2217929048	inopinata
II	18800000	0.188105751	inopinata
II	18810000	-0.003263529412	inopinata
II	18820000	0.212017549	inopinata
II	18850000	0.1319992841	inopinata
II	18860000	0.07105441111	inopinata
II	18870000	0.1477941945	inopinata
II	18880000	0.1037565608	inopinata
II	18900000	0.4384916667	inopinata
II	18910000	0.047391875	inopinata
II	18920000	0.10919	inopinata
II	18930000	0.05920469697	inopinata
II	18950000	-0.06004777778	inopinata
II	18960000	0.1498945104	inopinata
II	18970000	0.1618899932	inopinata
II	18980000	0.2415958696	inopinata
II	18990000	0.1061855952	inopinata
II	19000000	-0.04002012923	inopinata
II	19010000	0.04000558333	inopinata
II	19020000	0.1779695658	inopinata
II	19030000	0.1246561608	inopinata
II	19040000	0.04589318182	inopinata
II	19050000	0.08021702084	inopinata
II	19060000	0.126257803	inopinata
II	19070000	0.1267931548	inopinata
II	19080000	-0.06681884722	inopinata
II	19100000	0.01545133333	inopinata
II	19110000	-0.03549770833	inopinata
II	19130000	0.2629275	inopinata
II	19140000	0.01985925927	inopinata
II	19150000	0.09807786587	inopinata
II	19160000	0.2511742857	inopinata
II	19170000	0.2307448167	inopinata
II	19180000	0.049375	inopinata
II	19190000	0.09665214286	inopinata
II	19200000	0.166823714	inopinata
II	19210000	0.03654666667	inopinata
II	19220000	0.04072	inopinata
II	19230000	1	inopinata
II	19240000	0.1937374242	inopinata
II	19260000	0.07981948718	inopinata
II	19270000	0.1804675	inopinata
II	19280000	0.1057179747	inopinata
II	19300000	0.254695	inopinata
II	19310000	0.1661379167	inopinata
II	19330000	0.05157518056	inopinata
II	19340000	0.056231	inopinata
II	19350000	0.1565695238	inopinata
II	19360000	0.1420561111	inopinata
II	19370000	0.06187642308	inopinata
II	19380000	0.1453629167	inopinata
II	19390000	0.07704832234	inopinata
II	19400000	-0.07849415152	inopinata
II	19410000	0.1547080392	inopinata
II	19420000	0.09236525	inopinata
II	19430000	0.1176826667	inopinata
II	19460000	0.09583711111	inopinata
II	19470000	0.027197	inopinata
II	19480000	0.02335114286	inopinata
II	19490000	0.11142125	inopinata
II	19500000	-0.200285	inopinata
II	19510000	-0.001836666667	inopinata
II	19530000	0.09175994444	inopinata
II	19540000	0.07050802084	inopinata
II	19550000	-0.03447	inopinata
II	19560000	-0.1014166667	inopinata
II	19570000	-4e-06	inopinata
II	19610000	-0.002118966666	inopinata
II	19630000	-0.001128	inopinata
II	19640000	0.3658019667	inopinata
II	19650000	0.050895	inopinata
II	19660000	0.002936666667	inopinata
II	19670000	-0.09038222222	inopinata
II	19680000	0.28417	inopinata
II	19700000	0.1738277778	inopinata
II	19710000	0.1530955093	inopinata
II	19720000	0.08110222223	inopinata
II	19730000	0.2858733333	inopinata
II	19740000	0.0473575	inopinata
II	19770000	0.1880184868	inopinata
II	19780000	0.2150690104	inopinata
II	19790000	-0.016135	inopinata
II	19800000	0.00589	inopinata
II	19810000	0.1585622222	inopinata
II	19820000	-0.02347666667	inopinata
II	19830000	0.2226687879	inopinata
II	19840000	0.078722	inopinata
II	19850000	0.12383225	inopinata
II	19860000	-0.01768759259	inopinata
II	19870000	0.2100166667	inopinata
II	19880000	-0.01584125	inopinata
II	19890000	0.004320568182	inopinata
II	19900000	0.01684	inopinata
II	19910000	0.001777083338	inopinata
II	19920000	0.003438518519	inopinata
II	19930000	-0.030946	inopinata
II	19940000	0.08331111111	inopinata
II	19950000	0.2200988095	inopinata
II	19960000	0.2055783333	inopinata
II	19970000	0.0466825	inopinata
II	19980000	-0.1451141667	inopinata
II	20000000	0.04585395833	inopinata
II	20010000	0.19573875	inopinata
II	20020000	-0.034565	inopinata
II	20030000	0.35119	inopinata
II	20040000	0.5579375	inopinata
II	20050000	-0.1500633333	inopinata
II	20060000	0.469682	inopinata
II	20070000	-0.08299351852	inopinata
II	20080000	-0.14685	inopinata
II	20090000	-0.08333	inopinata
II	20100000	-0.11426	inopinata
III	0	-0.11298875	inopinata
III	10000	0.01603658163	inopinata
III	20000	0.02120291667	inopinata
III	30000	0.2085405128	inopinata
III	40000	0.2161695	inopinata
III	50000	-0.0058375	inopinata
III	60000	0.2190990787	inopinata
III	70000	0.2359535833	inopinata
III	80000	0.07855821429	inopinata
III	90000	0.05868616667	inopinata
III	100000	-0.28571	inopinata
III	110000	0.08485861111	inopinata
III	120000	0.33514	inopinata
III	130000	0.2332753226	inopinata
III	140000	0.2985228763	inopinata
III	150000	0.2811274872	inopinata
III	170000	0.05964	inopinata
III	180000	0.05374607143	inopinata
III	190000	-0.251182	inopinata
III	200000	0.12626	inopinata
III	210000	0.1777742236	inopinata
III	220000	0.041588	inopinata
III	240000	0.178207963	inopinata
III	250000	0.1251164773	inopinata
III	260000	-0.02497797619	inopinata
III	270000	0.02462828125	inopinata
III	280000	0.1180208372	inopinata
III	290000	0.1852298267	inopinata
III	300000	0.1531038889	inopinata
III	310000	0.1699628947	inopinata
III	320000	0.24812	inopinata
III	330000	0.1745797917	inopinata
III	340000	0.03491303571	inopinata
III	350000	-0.03824333333	inopinata
III	360000	0.1663112312	inopinata
III	370000	0.1813574286	inopinata
III	380000	0.0266339	inopinata
III	390000	0.3384279464	inopinata
III	400000	0.254015	inopinata
III	410000	0.2472425	inopinata
III	420000	0.1098332085	inopinata
III	430000	-0.153244	inopinata
III	440000	0.2138806907	inopinata
III	450000	0.1472477688	inopinata
III	460000	0.1875876833	inopinata
III	470000	0.148432	inopinata
III	480000	-0.006832853333	inopinata
III	500000	0.06397743137	inopinata
III	510000	0.1153583333	inopinata
III	520000	0.2752409722	inopinata
III	530000	0.10178	inopinata
III	540000	0.03502185606	inopinata
III	550000	0.205621	inopinata
III	560000	0.1677061222	inopinata
III	570000	0.1717021583	inopinata
III	580000	0.02767561682	inopinata
III	590000	0.218664436	inopinata
III	610000	0.08019101851	inopinata
III	620000	0.096094	inopinata
III	630000	0.1227933333	inopinata
III	640000	0.06047402041	inopinata
III	650000	0.1867433463	inopinata
III	660000	0.2804015833	inopinata
III	670000	0.3294235728	inopinata
III	680000	0.2436709583	inopinata
III	690000	0.05820722222	inopinata
III	700000	0.1770289167	inopinata
III	740000	0.007432666667	inopinata
III	750000	0.03939220468	inopinata
III	760000	0.64865	inopinata
III	770000	0.23650625	inopinata
III	790000	0.1185855833	inopinata
III	800000	0.5215926468	inopinata
III	820000	-0.3015754643	inopinata
III	840000	-0.07740822222	inopinata
III	850000	0.06593991071	inopinata
III	860000	0.07704493123	inopinata
III	870000	0.2296194087	inopinata
III	880000	0.05610854167	inopinata
III	890000	0.1156303571	inopinata
III	900000	0.3006383928	inopinata
III	910000	0.4998476667	inopinata
III	920000	0.2500166667	inopinata
III	930000	-0.0546475	inopinata
III	940000	0.3883586111	inopinata
III	950000	0.2115052107	inopinata
III	960000	0.03749972986	inopinata
III	970000	0.2131090902	inopinata
III	980000	0.1088493333	inopinata
III	990000	0.08486518519	inopinata
III	1000000	-0.08699	inopinata
III	1010000	0.08860054487	inopinata
III	1030000	0.02970838096	inopinata
III	1040000	0.1836292857	inopinata
III	1100000	-0.00847	inopinata
III	1120000	0.02846845833	inopinata
III	1130000	0.1214507407	inopinata
III	1140000	-0.1541310714	inopinata
III	1180000	0.1238689444	inopinata
III	1200000	0.1204294301	inopinata
III	1210000	0.12766625	inopinata
III	1220000	0.1881714782	inopinata
III	1230000	0.09497866667	inopinata
III	1250000	0.090162	inopinata
III	1260000	0.1353358304	inopinata
III	1280000	-0.02968652381	inopinata
III	1300000	-0.01812840686	inopinata
III	1310000	0.09669158974	inopinata
III	1320000	0.20935	inopinata
III	1330000	0.42647	inopinata
III	1340000	-0.04550852381	inopinata
III	1350000	0.1095190687	inopinata
III	1360000	0.01456199073	inopinata
III	1370000	-0.02754988889	inopinata
III	1380000	-0.0669625	inopinata
III	1390000	0.1310061111	inopinata
III	1400000	0.06454638889	inopinata
III	1410000	0.2935488095	inopinata
III	1420000	0.1358047222	inopinata
III	1430000	0.1618165455	inopinata
III	1440000	-0.0294395	inopinata
III	1450000	0.1929674658	inopinata
III	1460000	0.225671	inopinata
III	1470000	0.2175070833	inopinata
III	1480000	-0.0544375	inopinata
III	1510000	0.1281435585	inopinata
III	1520000	0.02248228788	inopinata
III	1530000	0.109037963	inopinata
III	1540000	0.09877095455	inopinata
III	1550000	-0.01852788462	inopinata
III	1560000	0.09452540278	inopinata
III	1570000	0.09451630953	inopinata
III	1580000	0.09877248967	inopinata
III	1590000	0.08425417948	inopinata
III	1600000	-0.1376435715	inopinata
III	1620000	0.0688090399	inopinata
III	1630000	0.06121810185	inopinata
III	1640000	0.1149908095	inopinata
III	1650000	0.1400060119	inopinata
III	1660000	0.1256892121	inopinata
III	1670000	0.1007229167	inopinata
III	1680000	0.04325566667	inopinata
III	1690000	0.07452522222	inopinata
III	1700000	0.05088699206	inopinata
III	1710000	0.1703845833	inopinata
III	1720000	0.0814125	inopinata
III	1730000	0.0477437037	inopinata
III	1740000	0.1621314667	inopinata
III	1750000	-0.05218195714	inopinata
III	1780000	-0.01274	inopinata
III	1800000	0.1906091667	inopinata
III	1810000	0.364726	inopinata
III	1830000	0.016563125	inopinata
III	1840000	0.1376398056	inopinata
III	1850000	0.1922070126	inopinata
III	1860000	0.1137988299	inopinata
III	1870000	0.06059066349	inopinata
III	1880000	0.59263	inopinata
III	1900000	0.04810740741	inopinata
III	1910000	-0.01139429167	inopinata
III	1920000	0.1024263095	inopinata
III	1930000	-0.1251941975	inopinata
III	1960000	0.466598	inopinata
III	1980000	0.2372410417	inopinata
III	1990000	0.1613884615	inopinata
III	2000000	0.07852292798	inopinata
III	2010000	0.2130521429	inopinata
III	2030000	0.034305	inopinata
III	2040000	0.532	inopinata
III	2060000	0.24940125	inopinata
III	2070000	0.45833	inopinata
III	2080000	0.155040625	inopinata
III	2090000	0.1255246923	inopinata
III	2120000	0.01233166667	inopinata
III	2140000	0.001293333333	inopinata
III	2150000	0.2033829167	inopinata
III	2190000	0.3130207143	inopinata
III	2220000	0.07980486429	inopinata
III	2240000	0.06586282051	inopinata
III	2260000	0.01088540923	inopinata
III	2270000	0.1513486237	inopinata
III	2300000	0.1288340455	inopinata
III	2310000	-0.0213813998	inopinata
III	2320000	0.1454157245	inopinata
III	2330000	0.1396988683	inopinata
III	2340000	-0.005437646341	inopinata
III	2350000	0.02931507712	inopinata
III	2360000	-0.0809521115	inopinata
III	2370000	0.1736695	inopinata
III	2380000	0.1527322222	inopinata
III	2390000	0.2027258642	inopinata
III	2410000	0.2054388889	inopinata
III	2420000	0.1825739167	inopinata
III	2430000	0.05894209524	inopinata
III	2440000	0.1550662571	inopinata
III	2500000	0.144531	inopinata
III	2550000	0.3759179524	inopinata
III	2560000	0.01748357143	inopinata
III	2590000	-0.0471175	inopinata
III	2600000	-0.03684583333	inopinata
III	2610000	0.0794924321	inopinata
III	2620000	0.2232582812	inopinata
III	2630000	-0.02981	inopinata
III	2660000	-0.04899308333	inopinata
III	2670000	0.2608081333	inopinata
III	2680000	0.07086551852	inopinata
III	2690000	-0.1048395834	inopinata
III	2740000	-0.08025604167	inopinata
III	2750000	0.126623125	inopinata
III	2760000	0.3174748	inopinata
III	2770000	0.06496115385	inopinata
III	2780000	0.1270915952	inopinata
III	2790000	0.04246208333	inopinata
III	2800000	-0.09015625	inopinata
III	2830000	-0.05817029916	inopinata
III	2860000	0.04042297619	inopinata
III	2870000	0.23529	inopinata
III	2920000	0.01965603571	inopinata
III	2940000	0.3365725667	inopinata
III	2950000	-0.0308447619	inopinata
III	2960000	-0.02920819444	inopinata
III	2980000	0.03151	inopinata
III	2990000	0.04905533335	inopinata
III	3010000	0.185139585	inopinata
III	3020000	0.1681427381	inopinata
III	3030000	-0.1279699167	inopinata
III	3040000	0.1401589679	inopinata
III	3050000	0.09232527777	inopinata
III	3060000	0.050059	inopinata
III	3070000	0.1464350715	inopinata
III	3080000	0.02327070437	inopinata
III	3120000	-0.011164	inopinata
III	3130000	0.3349566667	inopinata
III	3140000	0.038	inopinata
III	3150000	-0.05707928572	inopinata
III	3170000	0.2837908333	inopinata
III	3180000	0.108975	inopinata
III	3190000	0.1198844435	inopinata
III	3200000	0.1537794538	inopinata
III	3210000	-0.05741904762	inopinata
III	3220000	0.18114125	inopinata
III	3230000	0.1940283333	inopinata
III	3250000	0.06109583334	inopinata
III	3260000	0.0210075	inopinata
III	3310000	0.1436884127	inopinata
III	3320000	0.1465291111	inopinata
III	3340000	0.1516065	inopinata
III	3350000	-0.07487666667	inopinata
III	3380000	0.1450081875	inopinata
III	3400000	0.2046116667	inopinata
III	3430000	-0.1532291667	inopinata
III	3470000	-0.06245333333	inopinata
III	3480000	-0.07288290123	inopinata
III	3490000	-0.03111702117	inopinata
III	3500000	-0.077165625	inopinata
III	3510000	0.1728001656	inopinata
III	3520000	-0.1357584556	inopinata
III	3530000	-0.04837120833	inopinata
III	3560000	0.1091813073	inopinata
III	3570000	-0.07667919047	inopinata
III	3590000	0.0545111111	inopinata
III	3600000	-0.06708375	inopinata
III	3610000	0.2060553419	inopinata
III	3640000	-0.1024681667	inopinata
III	3650000	0.2505855952	inopinata
III	3660000	0.0328174	inopinata
III	3670000	0.1616979091	inopinata
III	3680000	0.1153094146	inopinata
III	3710000	-0.11429	inopinata
III	3720000	-0.16771	inopinata
III	3730000	-0.1846624048	inopinata
III	3740000	0.03373234921	inopinata
III	3750000	-0.07120737963	inopinata
III	3760000	0.1036375	inopinata
III	3770000	-0.01303253333	inopinata
III	3780000	0.04301121612	inopinata
III	3790000	-0.02566890152	inopinata
III	3800000	0.03431341111	inopinata
III	3810000	0.2071353333	inopinata
III	3820000	-0.03767183333	inopinata
III	3830000	0.03555236111	inopinata
III	3840000	-0.1114391667	inopinata
III	3850000	-0.1717806825	inopinata
III	3860000	-0.2360361806	inopinata
III	3870000	0.1445366667	inopinata
III	3880000	0.06493773333	inopinata
III	3890000	0.01604833333	inopinata
III	3900000	0.01273777778	inopinata
III	3910000	-0.02998748034	inopinata
III	3920000	0.05602425442	inopinata
III	3930000	0.1110280357	inopinata
III	3970000	-0.08126	inopinata
III	3980000	0.06755725039	inopinata
III	3990000	-0.08996160417	inopinata
III	4000000	0.45833	inopinata
III	4010000	0.06476	inopinata
III	4020000	-0.07475035256	inopinata
III	4030000	0.01726627976	inopinata
III	4040000	0.02446598889	inopinata
III	4060000	0.0429105	inopinata
III	4070000	0.07443456666	inopinata
III	4080000	0.09150625	inopinata
III	4090000	0.019874375	inopinata
III	4100000	0.1137201389	inopinata
III	4110000	-0.02632	inopinata
III	4120000	0.01785925	inopinata
III	4140000	0.06540005555	inopinata
III	4150000	0.04183166665	inopinata
III	4160000	-0.03681472222	inopinata
III	4170000	0.006576041669	inopinata
III	4190000	-0.07192583333	inopinata
III	4200000	-0.353695	inopinata
III	4210000	-0.2901434445	inopinata
III	4230000	0.0457025	inopinata
III	4240000	-0.05011083333	inopinata
III	4250000	0.1073850352	inopinata
III	4260000	-0.000974	inopinata
III	4280000	-0.07320190476	inopinata
III	4290000	-0.01153175744	inopinata
III	4300000	0.09861637719	inopinata
III	4310000	0.1377861548	inopinata
III	4320000	-0.064549	inopinata
III	4330000	0.03691433333	inopinata
III	4340000	-0.081122	inopinata
III	4350000	0.1056617857	inopinata
III	4370000	-0.1200966667	inopinata
III	4380000	0.1214655555	inopinata
III	4390000	-0.03779055556	inopinata
III	4400000	0.01838941111	inopinata
III	4410000	0.06016526294	inopinata
III	4420000	0.4223391667	inopinata
III	4430000	0.172081875	inopinata
III	4440000	0.06449666665	inopinata
III	4460000	0.01217996759	inopinata
III	4470000	0.04112666667	inopinata
III	4480000	-0.1226272222	inopinata
III	4490000	0.021188	inopinata
III	4500000	0.06383527778	inopinata
