chr,start,end,mid,sites,pi_all,codon_position
X,3590001,3600000,3594353,214,0.0,1
X,3640001,3650000,3643188,189,0.0,1
X,3660001,3670000,3664632,182,0.0005,1
X,3670001,3680000,3674023,217,0.0004,1
X,3680001,3690000,3685321,365,0.0004,1
X,3700001,3710000,3708113,170,0.0,1
X,3890001,3900000,3893564,332,0.0003,1
X,3910001,3920000,3916953,316,0.0005,1
X,3920001,3930000,3927797,476,0.0,1
X,3960001,3970000,3963829,449,0.0002,1
X,4000001,4010000,4006934,225,0.0007,1
X,4010001,4020000,4012846,227,0.0,1
X,4020001,4030000,4022268,301,0.0,1
X,4180001,4190000,4182983,340,0.0007,1
X,4190001,4200000,4194556,245,0.0003,1
X,4210001,4220000,4213049,320,0.0,1
X,4250001,4260000,4253294,197,0.0,1
X,4260001,4270000,4262077,415,0.0002,1
X,4270001,4280000,4274269,194,0.0,1
X,4280001,4290000,4282848,172,0.0005,1
X,4290001,4300000,4293226,173,0.0005,1
X,4300001,4310000,4304727,571,0.0,1
X,4440001,4450000,4442644,191,0.0,1
X,4450001,4460000,4455797,323,0.0003,1
X,4470001,4480000,4472883,183,0.0,1
X,4510001,4520000,4517852,256,0.0,1
X,4520001,4530000,4525229,281,0.0006,1
X,4550001,4560000,4557515,167,0.0,1
X,4580001,4590000,4582741,214,0.0,1
X,4610001,4620000,4617044,233,0.0004,1
X,4630001,4640000,4632553,214,0.0,1
X,4640001,4650000,4645475,349,0.0005,1
X,4670001,4680000,4675409,287,0.0005,1
X,4690001,4700000,4695080,229,0.0,1
X,4790001,4800000,4796863,181,0.0019,1
X,4800001,4810000,4807597,162,0.0,1
X,4820001,4830000,4823896,458,0.0024,1
X,4830001,4840000,4838946,316,0.0016,1
X,4840001,4850000,4844199,816,0.0014,1
X,4850001,4860000,4853372,299,0.0014,1
X,4890001,4900000,4896330,164,0.0,1
X,4910001,4920000,4913496,182,0.0,1
X,4920001,4930000,4924766,383,0.0,1
X,4980001,4990000,4985374,169,0.0,1
X,4990001,5000000,4994941,179,0.0,1
X,5010001,5020000,5017839,176,0.0028,1
X,5020001,5030000,5024708,269,0.0003,1
X,5100001,5110000,5104705,310,0.0005,1
X,5150001,5160000,5154458,325,0.0003,1
X,5170001,5180000,5177846,275,0.0,1
X,5180001,5190000,5180860,188,0.0,1
X,5200001,5210000,5202220,226,0.0,1
X,5230001,5240000,5238969,339,0.0002,1
X,5240001,5250000,5242430,162,0.0005,1
X,5250001,5260000,5256640,162,0.0,1
X,5280001,5290000,5285776,174,0.0,1
X,5300001,5310000,5302037,186,0.0,1
X,5370001,5380000,5373904,375,0.0,1
X,5390001,5400000,5394372,233,0.001,1
X,5400001,5410000,5405783,242,0.0,1
X,5410001,5420000,5416646,342,0.0005,1
X,5420001,5430000,5425403,660,0.0009,1
X,5430001,5440000,5434490,1236,0.001,1
X,5440001,5450000,5443820,367,0.0002,1
X,5470001,5480000,5470494,202,0.0,1
X,5490001,5500000,5497845,326,0.0,1
X,5520001,5530000,5523948,399,0.0004,1
X,5580001,5590000,5587804,188,0.0,1
X,5590001,5600000,5596936,299,0.0,1
X,5600001,5610000,5607268,306,0.0,1
X,5610001,5620000,5610637,163,0.0032,1
X,5630001,5640000,5634387,383,0.0,1
X,5680001,5690000,5681991,173,0.001,1
X,5760001,5770000,5765746,206,0.0004,1
X,5780001,5790000,5782654,221,0.0,1
X,5890001,5900000,5893448,395,0.0004,1
X,5900001,5910000,5901098,169,0.0,1
X,5930001,5940000,5937926,182,0.0,1
X,5960001,5970000,5967805,281,0.0,1
X,5980001,5990000,5987853,190,0.0013,1
X,5990001,6000000,5993884,262,0.0,1
X,6050001,6060000,6056317,350,0.0006,1
X,6060001,6070000,6063288,347,0.0,1
X,6090001,6100000,6091540,188,0.0,1
X,6120001,6130000,6126069,439,0.0,1
X,6140001,6150000,6144977,192,0.0013,1
X,6170001,6180000,6178106,220,0.0004,1
X,6180001,6190000,6184385,168,0.0,1
X,6230001,6240000,6235884,195,0.0,1
X,6260001,6270000,6268697,476,0.0,1
X,6290001,6300000,6294592,187,0.0004,1
X,6310001,6320000,6314411,301,0.0,1
X,6340001,6350000,6345286,383,0.0025,1
X,6360001,6370000,6364600,190,0.0025,1
X,6380001,6390000,6385443,259,0.0,1
X,6420001,6430000,6425196,454,0.0002,1
X,6450001,6460000,6454870,556,0.0001,1
X,6460001,6470000,6463099,451,0.0046,1
X,6470001,6480000,6473120,362,0.003,1
X,6500001,6510000,6506269,188,0.0,1
X,6550001,6560000,6557174,219,0.0,1
X,6560001,6570000,6563249,220,0.0007,1
X,6600001,6610000,6608069,198,0.0004,1
X,6620001,6630000,6627514,291,0.0003,1
X,6650001,6660000,6656671,362,0.0004,1
X,6670001,6680000,6674696,338,0.0,1
X,6680001,6690000,6685238,294,0.0013,1
X,6710001,6720000,6715921,333,0.0,1
X,6720001,6730000,6725105,235,0.001,1
X,6730001,6740000,6732021,226,0.0014,1
X,6780001,6790000,6786596,488,0.0,1
X,6810001,6820000,6813772,715,0.0007,1
X,6830001,6840000,6836597,233,0.0,1
X,6860001,6870000,6862814,275,0.0,1
X,6870001,6880000,6874497,350,0.0021,1
X,6900001,6910000,6903034,196,0.0009,1
X,6910001,6920000,6917726,294,0.0014,1
X,6920001,6930000,6923687,349,0.0005,1
X,6990001,7000000,6994334,462,0.0005,1
X,7050001,7060000,7054254,278,0.0,1
X,7090001,7100000,7094858,294,0.0,1
X,7130001,7140000,7134256,351,0.0005,1
X,7140001,7150000,7146536,694,0.0,1
X,7160001,7170000,7164239,363,0.0015,1
X,7190001,7200000,7194302,183,0.0004,1
X,7240001,7250000,7246961,204,0.0,1
X,7260001,7270000,7266688,301,0.0,1
X,7270001,7280000,7272211,211,0.0,1
X,7330001,7340000,7334204,229,0.0,1
X,7390001,7400000,7393272,161,0.0,1
X,7400001,7410000,7405604,224,0.0,1
X,7480001,7490000,7482519,208,0.0,1
X,7490001,7500000,7495440,332,0.0,1
X,7500001,7510000,7507054,247,0.0,1
X,7510001,7520000,7514573,278,0.0,1
X,7590001,7600000,7598581,228,0.0,1
X,7600001,7610000,7603751,185,0.0,1
X,7650001,7660000,7658594,173,0.0,1
X,7670001,7680000,7676375,227,0.0,1
X,7720001,7730000,7722234,351,0.0,1
X,7730001,7740000,7732639,465,0.0005,1
X,7780001,7790000,7782574,301,0.0,1
X,7790001,7800000,7796161,303,0.0,1
X,7850001,7860000,7852568,400,0.0002,1
X,7880001,7890000,7882033,181,0.0,1
X,7970001,7980000,7978732,256,0.0003,1
X,8020001,8030000,8023154,323,0.0003,1
X,8090001,8100000,8093373,503,0.0008,1
X,8110001,8120000,8113506,381,0.0015,1
X,8120001,8130000,8122260,181,0.0,1
X,8150001,8160000,8156101,206,0.0008,1
X,8250001,8260000,8257353,220,0.0,1
X,8290001,8300000,8293081,418,0.0,1
X,8310001,8320000,8318402,202,0.0025,1
X,8380001,8390000,8384909,283,0.0,1
X,8400001,8410000,8405937,208,0.0,1
X,8420001,8430000,8421374,380,0.0,1
X,8460001,8470000,8463655,260,0.0011,1
X,8510001,8520000,8512672,229,0.0,1
X,8530001,8540000,8537420,355,0.0,1
X,8550001,8560000,8556207,249,0.0,1
X,8570001,8580000,8572740,252,0.002,1
X,8580001,8590000,8587543,251,0.0003,1
X,8660001,8670000,8664030,357,0.0,1
X,8680001,8690000,8682540,372,0.0,1
X,8740001,8750000,8746050,257,0.0006,1
X,8790001,8800000,8794728,231,0.0004,1
X,8870001,8880000,8873774,198,0.0,1
X,8930001,8940000,8938221,230,0.0,1
X,8950001,8960000,8953810,273,0.0003,1
X,9000001,9010000,9004760,236,0.0,1
X,9060001,9070000,9062833,392,0.0016,1
X,9160001,9170000,9164658,236,0.0007,1
X,9190001,9200000,9193231,309,0.0017,1
X,9210001,9220000,9215971,340,0.0002,1
X,9230001,9240000,9235522,185,0.0,1
X,9270001,9280000,9271399,181,0.0,1
X,9290001,9300000,9295144,256,0.0003,1
X,9300001,9310000,9305415,223,0.0,1
X,9380001,9390000,9382680,176,0.0,1
X,9420001,9430000,9424719,661,0.0002,1
X,9440001,9450000,9448716,185,0.0,1
X,9450001,9460000,9453806,517,0.0,1
X,9610001,9620000,9613547,249,0.0022,1
X,9670001,9680000,9677803,469,0.0007,1
X,9740001,9750000,9747548,325,0.0003,1
X,9780001,9790000,9786534,653,0.0013,1
X,9790001,9800000,9794149,200,0.0,1
X,9810001,9820000,9815602,305,0.0007,1
X,9820001,9830000,9826200,183,0.0,1
X,9830001,9840000,9834720,270,0.0,1
X,9860001,9870000,9862863,168,0.0,1
X,9870001,9880000,9873661,350,0.0,1
X,9880001,9890000,9886425,506,0.0,1
X,9910001,9920000,9913067,422,0.0049,1
X,9930001,9940000,9933117,355,0.0004,1
X,10030001,10040000,10034142,248,0.0,1
X,10050001,10060000,10054107,369,0.0,1
X,10060001,10070000,10064636,300,0.0,1
X,10100001,10110000,10102588,257,0.0006,1
X,10150001,10160000,10154593,235,0.0003,1
X,10240001,10250000,10243159,372,0.001,1
X,10330001,10340000,10336390,254,0.0004,1
X,10350001,10360000,10359427,201,0.0,1
X,10400001,10410000,10404272,326,0.0003,1
X,10480001,10490000,10483070,239,0.0042,1
X,10520001,10530000,10525813,244,0.0009,1
X,10550001,10560000,10553065,197,0.0,1
X,10580001,10590000,10584604,204,0.0013,1
X,10620001,10630000,10627395,174,0.0013,1
X,10660001,10670000,10665014,160,0.0,1
X,10770001,10780000,10777195,362,0.0,1
X,10800001,10810000,10806103,196,0.0,1
X,10820001,10830000,10824777,316,0.0009,1
X,10850001,10860000,10856353,288,0.0,1
X,10880001,10890000,10884441,262,0.0037,1
X,10890001,10900000,10897057,340,0.0,1
X,10950001,10960000,10956933,361,0.0,1
X,10960001,10970000,10962831,204,0.0,1
X,10970001,10980000,10975529,479,0.0005,1
X,10980001,10990000,10985312,285,0.0,1
X,10990001,11000000,10996595,250,0.0003,1
X,11000001,11010000,11007271,387,0.0002,1
X,11010001,11020000,11018934,318,0.0,1
X,11050001,11060000,11057485,447,0.0,1
X,11060001,11070000,11064838,382,0.0,1
X,11110001,11120000,11115190,181,0.0,1
X,11140001,11150000,11148632,209,0.0008,1
X,11160001,11170000,11164603,476,0.0005,1
X,11190001,11200000,11195481,428,0.0,1
X,11280001,11290000,11284630,197,0.0,1
X,11300001,11310000,11302151,217,0.0012,1
X,11340001,11350000,11343991,502,0.0002,1
X,11350001,11360000,11355399,397,0.0006,1
X,11390001,11400000,11394260,341,0.001,1
X,11410001,11420000,11412755,328,0.0003,1
X,11420001,11430000,11424642,275,0.0004,1
X,11490001,11500000,11494065,343,0.0009,1
X,11500001,11510000,11506212,577,0.0,1
X,11520001,11530000,11527814,320,0.0003,1
X,11530001,11540000,11531402,211,0.0004,1
X,11560001,11570000,11564613,340,0.0008,1
X,11580001,11590000,11583742,471,0.0,1
X,11620001,11630000,11624139,275,0.0003,1
X,11680001,11690000,11684696,347,0.0,1
X,11690001,11700000,11695760,214,0.0016,1
X,11700001,11710000,11704720,311,0.0005,1
X,11710001,11720000,11712568,289,0.0003,1
X,11760001,11770000,11761691,179,0.0,1
X,11820001,11830000,11828106,321,0.0005,1
X,11830001,11840000,11832147,225,0.0004,1
X,11840001,11850000,11848857,235,0.0026,1
X,11860001,11870000,11861572,237,0.0,1
X,11870001,11880000,11877359,178,0.0005,1
X,11880001,11890000,11882534,266,0.0021,1
X,11950001,11960000,11954992,212,0.0015,1
X,11970001,11980000,11972410,312,0.0005,1
X,11980001,11990000,11985602,257,0.0019,1
X,12060001,12070000,12069203,273,0.0003,1
X,12070001,12080000,12075499,273,0.0,1
X,12110001,12120000,12116313,160,0.0,1
X,12130001,12140000,12134295,699,0.0009,1
X,12220001,12230000,12226334,203,0.0008,1
X,12230001,12240000,12239103,250,0.0021,1
X,12260001,12270000,12263606,531,0.0,1
X,12280001,12290000,12284726,810,0.0008,1
X,12290001,12300000,12296240,246,0.0,1
X,12310001,12320000,12318541,260,0.0003,1
X,12330001,12340000,12332739,171,0.002,1
X,12340001,12350000,12341990,217,0.0004,1
X,12350001,12360000,12354146,308,0.0008,1
X,12390001,12400000,12394799,210,0.0,1
X,12450001,12460000,12452560,242,0.0,1
X,12470001,12480000,12473291,463,0.0,1
X,12480001,12490000,12484295,197,0.0,1
X,12620001,12630000,12624845,314,0.0003,1
X,12680001,12690000,12682804,194,0.0,1
X,12700001,12710000,12705536,295,0.0042,1
X,12730001,12740000,12735354,227,0.0022,1
X,12740001,12750000,12744713,441,0.0,1
X,12780001,12790000,12785930,290,0.001,1
X,12840001,12850000,12846453,176,0.0,1
X,12910001,12920000,12914831,172,0.0,1
X,12970001,12980000,12975044,324,0.0,1
X,12980001,12990000,12985021,240,0.0,1
X,12990001,13000000,12996582,414,0.0021,1
X,13080001,13090000,13084404,361,0.001,1
X,13090001,13100000,13097838,370,0.0004,1
X,13100001,13110000,13106508,168,0.0,1
X,13110001,13120000,13116780,162,0.0005,1
X,13130001,13140000,13138027,406,0.0002,1
X,13260001,13270000,13264288,597,0.0,1
X,13270001,13280000,13274803,180,0.0009,1
X,13280001,13290000,13284270,351,0.0011,1
X,13300001,13310000,13303977,420,0.0002,1
X,13400001,13410000,13407572,307,0.0003,1
X,13420001,13430000,13426296,198,0.0,1
X,13430001,13440000,13434369,192,0.0009,1
X,13440001,13450000,13447183,206,0.0016,1
X,13450001,13460000,13453852,222,0.0028,1
X,13540001,13550000,13546762,195,0.0,1
X,13580001,13590000,13586229,217,0.0008,1
X,13660001,13670000,13666499,173,0.0005,1
X,13710001,13720000,13717928,171,0.001,1
X,13720001,13730000,13727265,199,0.0004,1
X,13760001,13770000,13762446,231,0.0004,1
X,13840001,13850000,13843749,176,0.0047,1
X,13860001,13870000,13862365,213,0.0,1
X,13920001,13930000,13928565,261,0.0025,1
X,13950001,13960000,13952745,506,0.0,1
X,13990001,14000000,13996542,328,0.0,1
X,14030001,14040000,14035194,162,0.0,1
X,14060001,14070000,14062878,199,0.0008,1
X,14070001,14080000,14075919,396,0.0016,1
X,14080001,14090000,14084830,226,0.0011,1
X,14100001,14110000,14105591,590,0.0003,1
X,14120001,14130000,14127067,221,0.0004,1
X,14160001,14170000,14165406,403,0.0,1
X,14240001,14250000,14245539,172,0.0036,1
X,14270001,14280000,14277208,323,0.001,1
X,14280001,14290000,14282128,191,0.0024,1
X,14310001,14320000,14312379,193,0.0008,1
X,14350001,14360000,14352520,165,0.0005,1
X,14460001,14470000,14465395,174,0.0005,1
X,14520001,14530000,14525872,320,0.0,1
X,14550001,14560000,14553834,199,0.0,1
X,14570001,14580000,14576272,186,0.0,1
X,14580001,14590000,14583638,446,0.0004,1
X,14590001,14600000,14598118,163,0.0,1
X,14610001,14620000,14615909,248,0.0,1
X,14620001,14630000,14621356,235,0.0,1
X,14660001,14670000,14663735,253,0.0003,1
X,14680001,14690000,14683751,444,0.0004,1
X,14700001,14710000,14704253,263,0.0006,1
X,14710001,14720000,14713055,176,0.0021,1
X,14760001,14770000,14765417,363,0.0009,1
X,14860001,14870000,14867029,439,0.0028,1
X,14870001,14880000,14871675,234,0.0004,1
X,14900001,14910000,14902249,274,0.0006,1
X,14940001,14950000,14943757,193,0.0,1
X,14960001,14970000,14964465,224,0.0,1
X,14980001,14990000,14985375,280,0.0003,1
X,15060001,15070000,15065606,165,0.0,1
X,15070001,15080000,15072389,210,0.0003,1
X,15090001,15100000,15094114,329,0.0,1
X,15230001,15240000,15239706,195,0.0052,1
X,15240001,15250000,15243744,205,0.0004,1
X,15330001,15340000,15332481,176,0.0,1
X,15420001,15430000,15425333,275,0.0003,1
X,15460001,15470000,15468505,233,0.0009,1
X,15480001,15490000,15486906,397,0.0008,1
X,15540001,15550000,15545356,314,0.0008,1
X,15590001,15600000,15592428,187,0.0004,1
X,15610001,15620000,15614297,296,0.0,1
X,15720001,15730000,15726244,584,0.0012,1
X,15730001,15740000,15732981,425,0.0,1
X,15860001,15870000,15864524,267,0.0003,1
X,15880001,15890000,15884100,210,0.0018,1
X,15940001,15950000,15946342,167,0.0,1
X,16030001,16040000,16032999,188,0.0,1
X,16220001,16230000,16225153,162,0.0,1
X,16230001,16240000,16230834,192,0.0,1
X,16260001,16270000,16269078,310,0.0015,1
X,16280001,16290000,16282119,169,0.001,1
X,16300001,16310000,16302438,178,0.0009,1
X,16310001,16320000,16311890,246,0.0,1
X,16380001,16390000,16383499,554,0.0001,1
X,16470001,16480000,16473804,274,0.0,1
X,16510001,16520000,16518800,209,0.0011,1
X,16540001,16550000,16545260,301,0.0,1
X,16580001,16590000,16585732,173,0.0,1
X,16630001,16640000,16635373,185,0.0,1
X,16650001,16660000,16653195,507,0.0,1
X,16740001,16750000,16745574,179,0.0005,1
X,16800001,16810000,16806395,238,0.0011,1
X,16840001,16850000,16843674,237,0.0003,1
X,16860001,16870000,16865606,417,0.0,1
X,16870001,16880000,16878397,203,0.0004,1
X,16890001,16900000,16894023,266,0.0,1
X,16920001,16930000,16925227,440,0.0,1
X,16960001,16970000,16968387,170,0.0,1
X,17010001,17020000,17016371,255,0.0,1
X,17020001,17030000,17025069,245,0.0,1
X,17040001,17050000,17044166,300,0.0,1
X,17050001,17060000,17053555,281,0.0,1
X,17130001,17140000,17136022,312,0.0,1
X,17190001,17200000,17192288,193,0.0,1
X,17220001,17230000,17224170,163,0.0,1
X,17300001,17310000,17303250,216,0.0,1
X,17360001,17370000,17363388,479,0.0,1
X,17380001,17390000,17384911,163,0.0,1
X,17400001,17410000,17407042,218,0.0008,1
X,17450001,17460000,17456630,263,0.0,1
X,17460001,17470000,17468118,417,0.0002,1
X,17470001,17480000,17473088,202,0.0,1
X,17600001,17610000,17604345,305,0.0,1
I,40001,50000,46287,266,0.0019,2
I,50001,60000,57327,257,0.0011,2
I,110001,120000,113716,316,0.0,2
I,120001,130000,123184,269,0.0,2
I,130001,140000,138618,161,0.0,2
I,140001,150000,143160,350,0.0004,2
I,150001,160000,151603,440,0.0,2
I,200001,210000,203083,342,0.0016,2
I,300001,310000,305695,288,0.0,2
I,310001,320000,315054,229,0.0,2
I,350001,360000,352962,224,0.0,2
I,360001,370000,365737,325,0.0005,2
I,420001,430000,422229,160,0.0,2
I,450001,460000,457691,457,0.0,2
I,500001,510000,508329,486,0.0005,2
I,510001,520000,514039,191,0.0,2
I,590001,600000,596012,182,0.0,2
I,650001,660000,653534,256,0.0,2
I,680001,690000,685449,279,0.0,2
I,690001,700000,690823,269,0.0034,2
I,710001,720000,717624,224,0.0,2
I,740001,750000,744512,187,0.0,2
I,770001,780000,774482,175,0.0005,2
I,820001,830000,826908,191,0.0005,2
I,900001,910000,909110,164,0.0,2
I,910001,920000,913037,254,0.0,2
I,1000001,1010000,1007259,310,0.0004,2
I,1030001,1040000,1034154,390,0.0,2
I,1060001,1070000,1064947,186,0.0,2
I,1340001,1350000,1344024,304,0.0,2
I,1460001,1470000,1465923,247,0.0,2
I,1640001,1650000,1644315,401,0.0002,2
I,1650001,1660000,1657175,160,0.0008,2
I,1670001,1680000,1672604,242,0.0007,2
I,1780001,1790000,1784305,378,0.0,2
I,1810001,1820000,1815204,252,0.0017,2
I,1820001,1830000,1824608,172,0.0005,2
I,1830001,1840000,1833692,269,0.0003,2
I,1920001,1930000,1927864,247,0.0,2
I,2040001,2050000,2049456,207,0.0,2
I,2110001,2120000,2112348,237,0.0,2
I,2190001,2200000,2195668,180,0.0,2
I,2230001,2240000,2237305,406,0.0004,2
I,2250001,2260000,2257425,190,0.0004,2
I,2260001,2270000,2264961,217,0.0004,2
I,2290001,2300000,2294561,186,0.0,2
I,2300001,2310000,2304760,584,0.0004,2
I,2310001,2320000,2314356,518,0.0006,2
I,2320001,2330000,2324694,184,0.0,2
I,2450001,2460000,2453736,168,0.0,2
I,2480001,2490000,2486365,202,0.0,2
I,2550001,2560000,2555222,223,0.002,2
I,2590001,2600000,2592870,236,0.0,2
I,2620001,2630000,2623382,488,0.0,2
I,2640001,2650000,2643352,183,0.0,2
I,2710001,2720000,2713968,242,0.0,2
I,2750001,2760000,2757907,222,0.0,2
I,2780001,2790000,2785169,420,0.0016,2
I,2800001,2810000,2806234,313,0.0016,2
I,2810001,2820000,2812898,469,0.0004,2
I,2880001,2890000,2886277,308,0.0003,2
I,2890001,2900000,2895270,319,0.0,2
I,2910001,2920000,2915236,231,0.0,2
I,2920001,2930000,2924978,231,0.0,2
I,2950001,2960000,2952267,267,0.0003,2
I,2990001,3000000,2995091,220,0.0,2
I,3010001,3020000,3013394,354,0.0,2
I,3030001,3040000,3033308,231,0.0,2
I,3060001,3070000,3065437,239,0.0,2
I,3090001,3100000,3093070,225,0.0,2
I,3150001,3160000,3154342,269,0.0013,2
I,3180001,3190000,3185138,497,0.0003,2
I,3190001,3200000,3196887,219,0.0021,2
I,3220001,3230000,3226746,203,0.0,2
I,3250001,3260000,3255232,168,0.0,2
I,3260001,3270000,3264578,225,0.0,2
I,3300001,3310000,3304744,256,0.0,2
I,3350001,3360000,3357101,236,0.0003,2
I,3360001,3370000,3368174,193,0.0011,2
I,3430001,3440000,3436470,623,0.0001,2
I,3440001,3450000,3444356,300,0.0005,2
I,3450001,3460000,3455470,503,0.0,2
I,3470001,3480000,3472209,202,0.0004,2
I,3480001,3490000,3484610,250,0.0004,2
I,3490001,3500000,3494304,181,0.0,2
I,3500001,3510000,3505337,227,0.0,2
I,3520001,3530000,3524881,213,0.0004,2
I,3530001,3540000,3539376,199,0.0004,2
I,3550001,3560000,3556192,242,0.0,2
I,3560001,3570000,3565558,232,0.0017,2
I,3570001,3580000,3573064,555,0.0,2
I,3580001,3590000,3583271,261,0.0004,2
I,3610001,3620000,3613554,539,0.0002,2
I,3630001,3640000,3633962,340,0.0,2
I,3640001,3650000,3642007,195,0.0004,2
I,3660001,3670000,3668236,197,0.0,2
I,3690001,3700000,3695336,688,0.0,2
I,3710001,3720000,3715707,370,0.0002,2
I,3730001,3740000,3734306,427,0.0002,2
I,3770001,3780000,3775816,265,0.0,2
I,3780001,3790000,3785166,285,0.0,2
I,3800001,3810000,3805344,205,0.0,2
I,3810001,3820000,3812776,359,0.0,2
I,3830001,3840000,3833481,415,0.0014,2
I,3840001,3850000,3840524,216,0.0,2
I,3860001,3870000,3866247,245,0.0,2
I,3890001,3900000,3896723,167,0.0,2
I,3900001,3910000,3905762,238,0.0,2
I,3920001,3930000,3921720,188,0.0004,2
I,3930001,3940000,3937908,481,0.0007,2
I,3940001,3950000,3944003,820,0.0001,2
I,3950001,3960000,3950824,415,0.0,2
I,3980001,3990000,3984937,221,0.0,2
I,4020001,4030000,4024990,373,0.0,2
I,4050001,4060000,4056010,322,0.0003,2
I,4060001,4070000,4067178,570,0.0,2
I,4070001,4080000,4072302,356,0.0,2
I,4080001,4090000,4084997,339,0.0,2
I,4090001,4100000,4096830,168,0.0005,2
I,4100001,4110000,4106416,397,0.0017,2
I,4110001,4120000,4113971,434,0.0012,2
I,4130001,4140000,4135072,250,0.0,2
I,4160001,4170000,4166015,265,0.0,2
I,4180001,4190000,4186739,308,0.0007,2
I,4190001,4200000,4191423,225,0.0,2
I,4200001,4210000,4206733,526,0.0006,2
I,4210001,4220000,4212797,417,0.0,2
I,4230001,4240000,4235404,363,0.0002,2
I,4240001,4250000,4245930,522,0.0005,2
I,4250001,4260000,4254852,387,0.0,2
I,4260001,4270000,4267142,406,0.0015,2
