chr,start,end,mid,sites,pi_all,fold_degeneracy
IV,13210001,13220000,13212679,169,0.0,0
IV,13240001,13250000,13244065,638,0.0001,0
IV,13250001,13260000,13257079,199,0.0,0
IV,13260001,13270000,13265560,275,0.0,0
IV,13270001,13280000,13278808,253,0.0,0
IV,13290001,13300000,13295735,718,0.0001,0
IV,13300001,13310000,13306365,172,0.0016,0
IV,13320001,13330000,13328786,170,0.0,0
IV,13340001,13350000,13346177,164,0.0,0
IV,13350001,13360000,13355955,449,0.0,0
IV,13360001,13370000,13366182,207,0.0005,0
IV,13380001,13390000,13383257,283,0.0,0
IV,13390001,13400000,13391644,309,0.0,0
IV,13400001,13410000,13405175,447,0.0002,0
IV,13420001,13430000,13424291,524,0.0009,0
IV,13430001,13440000,13435232,268,0.0,0
IV,13440001,13450000,13446671,414,0.0,0
IV,13470001,13480000,13474824,757,0.0006,0
IV,13480001,13490000,13485395,473,0.0,0
IV,13490001,13500000,13493894,294,0.0013,0
IV,13510001,13520000,13515824,429,0.0008,0
IV,13520001,13530000,13525971,454,0.0034,0
IV,13530001,13540000,13533756,221,0.0014,0
IV,13540001,13550000,13543645,225,0.0007,0
IV,13550001,13560000,13559858,161,0.0,0
IV,13560001,13570000,13565980,619,0.0001,0
IV,13570001,13580000,13571609,195,0.0,0
IV,13580001,13590000,13586143,571,0.0011,0
IV,13630001,13640000,13635411,415,0.0009,0
IV,13680001,13690000,13686305,190,0.0009,0
IV,13710001,13720000,13716117,241,0.0037,0
IV,13750001,13760000,13752186,363,0.0,0
IV,13770001,13780000,13774948,393,0.0,0
IV,13780001,13790000,13786098,625,0.0003,0
IV,13790001,13800000,13794955,228,0.0,0
IV,13820001,13830000,13825971,315,0.0011,0
IV,13830001,13840000,13834489,787,0.0004,0
IV,13840001,13850000,13844019,194,0.0,0
IV,13870001,13880000,13872512,407,0.0,0
IV,13890001,13900000,13893963,281,0.0,0
IV,13900001,13910000,13907105,343,0.0,0
IV,13950001,13960000,13957311,181,0.0,0
IV,13960001,13970000,13961006,321,0.0003,0
IV,13970001,13980000,13973091,285,0.0005,0
IV,13980001,13990000,13983608,449,0.0005,0
IV,14010001,14020000,14015714,520,0.0008,0
IV,14040001,14050000,14042904,168,0.0,0
IV,14050001,14060000,14055359,401,0.0008,0
IV,14060001,14070000,14062182,310,0.0039,0
IV,14070001,14080000,14075754,742,0.0001,0
IV,14080001,14090000,14083315,585,0.0,0
IV,14110001,14120000,14114566,341,0.0,0
IV,14140001,14150000,14148491,171,0.0,0
IV,14150001,14160000,14156437,494,0.0011,0
IV,14160001,14170000,14163623,206,0.0,0
IV,14170001,14180000,14176762,181,0.0005,0
IV,14190001,14200000,14196292,751,0.0013,0
IV,14220001,14230000,14223654,348,0.0012,0
IV,14270001,14280000,14278148,224,0.0004,0
IV,14320001,14330000,14325432,417,0.0011,0
IV,14330001,14340000,14332190,255,0.0,0
IV,14340001,14350000,14341210,178,0.0052,0
IV,14390001,14400000,14396660,247,0.0003,0
IV,14400001,14410000,14402013,266,0.0,0
IV,14420001,14430000,14422112,555,0.0001,0
IV,14440001,14450000,14442097,222,0.0021,0
IV,14460001,14470000,14466033,242,0.0,0
IV,14490001,14500000,14492562,213,0.0,0
IV,14510001,14520000,14518937,328,0.005,0
IV,14520001,14530000,14524405,432,0.0024,0
IV,14570001,14580000,14574471,382,0.0027,0
IV,14640001,14650000,14643957,190,0.0,0
IV,14670001,14680000,14671610,283,0.0,0
IV,14690001,14700000,14695487,363,0.0007,0
IV,14710001,14720000,14713501,604,0.0009,0
IV,14730001,14740000,14736871,445,0.0012,0
IV,14750001,14760000,14756392,664,0.0019,0
IV,14760001,14770000,14765964,186,0.0,0
IV,14790001,14800000,14793167,550,0.0,0
IV,14810001,14820000,14815114,209,0.0024,0
IV,14820001,14830000,14826481,667,0.0004,0
IV,14840001,14850000,14848009,216,0.0,0
IV,14850001,14860000,14851916,231,0.0,0
IV,14860001,14870000,14867209,181,0.0,0
IV,14880001,14890000,14887580,251,0.0,0
IV,14890001,14900000,14892712,310,0.0,0
IV,14920001,14930000,14920135,169,0.0,0
IV,14940001,14950000,14942141,249,0.0,0
IV,14980001,14990000,14986009,397,0.0,0
IV,15010001,15020000,15012626,332,0.0,0
IV,15020001,15030000,15024919,630,0.0009,0
IV,15030001,15040000,15035309,262,0.0,0
IV,15040001,15050000,15046590,312,0.0005,0
IV,15060001,15070000,15064794,381,0.0013,0
IV,15080001,15090000,15086611,263,0.0009,0
IV,15100001,15110000,15105374,304,0.0005,0
IV,15110001,15120000,15115733,247,0.0028,0
IV,15200001,15210000,15201738,267,0.0006,0
IV,15240001,15250000,15243020,201,0.0,0
IV,15260001,15270000,15264771,313,0.0,0
IV,15300001,15310000,15306942,223,0.0,0
IV,15320001,15330000,15326056,493,0.0088,0
IV,15360001,15370000,15363887,326,0.0,0
IV,15400001,15410000,15403700,184,0.0,0
IV,15460001,15470000,15465518,239,0.001,0
IV,15470001,15480000,15476068,171,0.0,0
IV,15530001,15540000,15536608,224,0.0011,0
IV,15550001,15560000,15553389,687,0.0017,0
IV,15710001,15720000,15717342,398,0.0,0
IV,15870001,15880000,15876023,758,0.0018,0
IV,15930001,15940000,15933751,179,0.0061,0
IV,16000001,16010000,16002129,364,0.0004,0
IV,16190001,16200000,16198780,245,0.0024,0
IV,16230001,16240000,16230812,220,0.0007,0
IV,16270001,16280000,16274196,279,0.0,0
IV,16410001,16420000,16414067,254,0.0031,0
IV,16420001,16430000,16427537,190,0.0,0
IV,16640001,16650000,16642101,216,0.0031,0
IV,16650001,16660000,16653505,523,0.0002,0
IV,16660001,16670000,16665571,284,0.0,0
IV,16720001,16730000,16722221,476,0.0012,0
IV,16740001,16750000,16741815,525,0.0028,0
IV,16770001,16780000,16778361,284,0.0031,0
IV,16780001,16790000,16786741,524,0.004,0
IV,16830001,16840000,16830543,247,0.0035,0
IV,16920001,16930000,16924904,193,0.0013,0
IV,16950001,16960000,16954915,404,0.0,0
IV,17000001,17010000,17009060,194,0.0,0
IV,17040001,17050000,17045638,280,0.0,0
IV,17060001,17070000,17068250,187,0.0,0
IV,17070001,17080000,17076364,173,0.0006,0
IV,17080001,17090000,17083050,431,0.001,0
IV,17100001,17110000,17104187,176,0.0,0
IV,17110001,17120000,17115258,1188,0.0011,0
IV,17120001,17130000,17121601,385,0.0,0
IV,17140001,17150000,17146161,219,0.0012,0
IV,17250001,17260000,17253534,458,0.0004,0
IV,17260001,17270000,17263461,508,0.0017,0
IV,17270001,17280000,17273784,561,0.0018,0
IV,17280001,17290000,17287597,171,0.0013,0
IV,17290001,17300000,17298121,827,0.0062,0
IV,17300001,17310000,17301948,625,0.002,0
IV,17310001,17320000,17312022,734,0.0024,0
IV,17320001,17330000,17324210,527,0.0058,0
IV,17330001,17340000,17334460,1168,0.0027,0
IV,17340001,17350000,17341690,165,0.0047,0
IV,17370001,17380000,17379173,458,0.0012,0
IV,17380001,17390000,17382674,322,0.0021,0
IV,17400001,17410000,17405191,540,0.0,0
IV,17430001,17440000,17431878,387,0.0012,0
IV,17450001,17460000,17459654,214,0.0032,0
V,1,10000,6820,378,0.0012,0
V,100001,110000,105896,645,0.0001,0
V,110001,120000,114070,990,0.0004,0
V,120001,130000,126038,824,0.0001,0
V,130001,140000,137824,180,0.0029,0
V,140001,150000,148573,690,0.0006,0
V,150001,160000,152987,361,0.0,0
V,160001,170000,165965,447,0.0007,0
V,170001,180000,175322,724,0.0003,0
V,190001,200000,194550,377,0.0024,0
V,200001,210000,207146,401,0.0008,0
V,210001,220000,213861,245,0.0007,0
V,220001,230000,221291,215,0.0011,0
V,240001,250000,241847,392,0.0006,0
V,250001,260000,252239,256,0.0012,0
V,320001,330000,323995,443,0.0005,0
V,340001,350000,346020,418,0.0,0
V,350001,360000,355275,513,0.001,0
V,370001,380000,378179,275,0.0012,0
V,380001,390000,385459,572,0.0012,0
V,400001,410000,401635,160,0.0017,0
V,420001,430000,424342,448,0.0081,0
V,430001,440000,436614,677,0.0057,0
V,440001,450000,445838,213,0.01,0
V,450001,460000,455946,235,0.0,0
V,460001,470000,462823,385,0.0035,0
V,470001,480000,474713,281,0.0108,0
V,490001,500000,492291,534,0.0034,0
V,520001,530000,522866,236,0.0067,0
V,530001,540000,534850,485,0.0008,0
V,540001,550000,546273,367,0.0018,0
V,580001,590000,589441,177,0.0,0
V,600001,610000,603841,460,0.0064,0
V,610001,620000,613275,290,0.0019,0
V,640001,650000,643652,394,0.0039,0
V,650001,660000,653899,390,0.0075,0
V,660001,670000,665685,490,0.0042,0
V,670001,680000,675977,455,0.0099,0
V,680001,690000,686490,424,0.0087,0
V,690001,700000,691964,166,0.0054,0
V,720001,730000,726197,517,0.0004,0
V,740001,750000,745566,323,0.0038,0
V,750001,760000,756525,227,0.0,0
V,770001,780000,774209,390,0.0,0
V,780001,790000,783113,203,0.0,0
V,800001,810000,803335,242,0.002,0
V,810001,820000,816788,640,0.0014,0
V,820001,830000,826185,243,0.0015,0
V,830001,840000,834814,496,0.0,0
V,870001,880000,878617,178,0.0027,0
V,880001,890000,881515,311,0.0016,0
V,890001,900000,897035,277,0.0006,0
V,900001,910000,901690,210,0.0,0
V,910001,920000,915725,178,0.0029,0
V,940001,950000,943112,369,0.0009,0
V,950001,960000,956556,179,0.0011,0
V,960001,970000,962359,198,0.0044,0
V,1010001,1020000,1016407,317,0.0,0
V,1020001,1030000,1021745,439,0.0032,0
V,1060001,1070000,1066129,268,0.0015,0
V,1080001,1090000,1086979,613,0.0014,0
V,1130001,1140000,1133918,311,0.0,0
V,1140001,1150000,1143115,417,0.0,0
V,1170001,1180000,1174544,748,0.0,0
V,1220001,1230000,1226518,232,0.0009,0
V,1260001,1270000,1264992,544,0.0005,0
V,1270001,1280000,1275735,576,0.0005,0
V,1280001,1290000,1280512,256,0.0,0
V,1350001,1360000,1355415,475,0.0,0
V,1390001,1400000,1392758,212,0.0,0
V,1440001,1450000,1445466,308,0.0,0
V,1450001,1460000,1455218,389,0.0004,0
V,1460001,1470000,1468994,236,0.0,0
V,1500001,1510000,1504522,345,0.0002,0
V,1510001,1520000,1510985,182,0.0,0
V,1520001,1530000,1528100,606,0.0045,0
V,1540001,1550000,1541040,570,0.0008,0
V,1580001,1590000,1583990,206,0.0052,0
V,1600001,1610000,1601763,258,0.0003,0
V,1610001,1620000,1617971,182,0.0004,0
V,1620001,1630000,1622018,268,0.0009,0
V,1640001,1650000,1645933,268,0.0096,0
V,1650001,1660000,1651376,277,0.0078,0
V,1660001,1670000,1667285,390,0.0026,0
V,1680001,1690000,1684563,646,0.0009,0
V,1690001,1700000,1691347,213,0.014,0
V,1720001,1730000,1724046,722,0.0008,0
V,1740001,1750000,1746420,164,0.0026,0
V,1750001,1760000,1758961,440,0.0002,0
V,1760001,1770000,1763006,254,0.0,0
V,1790001,1800000,1795082,228,0.0018,0
V,1810001,1820000,1817731,321,0.0,0
V,1820001,1830000,1823493,222,0.0,0
V,1840001,1850000,1842828,289,0.0003,0
V,1850001,1860000,1853150,173,0.0005,0
V,1860001,1870000,1868019,213,0.0,0
V,1870001,1880000,1874834,556,0.0011,0
V,1910001,1920000,1911867,235,0.0054,0
V,1920001,1930000,1922769,329,0.0,0
V,1960001,1970000,1964291,573,0.0012,0
V,1970001,1980000,1972632,395,0.0027,0
V,1980001,1990000,1984624,254,0.0014,0
V,1990001,2000000,1998341,233,0.0015,0
V,2000001,2010000,2003377,311,0.0016,0
V,2040001,2050000,2047435,283,0.0032,0
V,2070001,2080000,2070870,241,0.0,0
V,2090001,2100000,2092469,524,0.001,0
V,2100001,2110000,2105553,642,0.0012,0
V,2110001,2120000,2114513,621,0.0,0
V,2120001,2130000,2128328,360,0.0015,0
V,2170001,2180000,2176438,304,0.0005,0
V,2180001,2190000,2187821,227,0.0026,0
V,2190001,2200000,2196742,667,0.0001,0
V,2200001,2210000,2203159,863,0.0005,0
V,2210001,2220000,2213502,379,0.0013,0
V,2220001,2230000,2225701,527,0.0003,0
V,2230001,2240000,2235480,343,0.0011,0
V,2240001,2250000,2245863,576,0.0025,0
V,2250001,2260000,2255480,971,0.0001,0
V,2260001,2270000,2262799,505,0.0061,0
V,2270001,2280000,2275363,463,0.004,0
V,2280001,2290000,2284581,416,0.0013,0
V,2290001,2300000,2294711,340,0.0108,0
V,2300001,2310000,2302836,180,0.0013,0
V,2330001,2340000,2338055,398,0.0009,0
V,2560001,2570000,2568754,175,0.0,0
V,2600001,2610000,2607025,175,0.0006,0
V,2610001,2620000,2615314,162,0.0,0
V,2620001,2630000,2620669,214,0.0,0
V,2630001,2640000,2638714,287,0.003,0
V,2650001,2660000,2652985,355,0.0047,0
V,2660001,2670000,2665723,386,0.0002,0
V,2690001,2700000,2695070,195,0.0,0
V,2700001,2710000,2703252,209,0.0013,0
V,2720001,2730000,2727419,374,0.0019,0
V,2730001,2740000,2733589,556,0.0017,0
V,2740001,2750000,2746679,254,0.0006,0
V,2770001,2780000,2772606,254,0.0005,0
V,2790001,2800000,2794007,1930,0.0004,0
V,2810001,2820000,2814455,294,0.0117,0
V,2820001,2830000,2821492,166,0.0073,0
V,2830001,2840000,2835139,286,0.0038,0
V,2840001,2850000,2849625,192,0.0005,0
V,2850001,2860000,2855723,771,0.0006,0
V,2860001,2870000,2868475,332,0.0002,0
V,2880001,2890000,2885365,385,0.0007,0
V,2900001,2910000,2905597,190,0.0022,0
V,2930001,2940000,2933978,208,0.0015,0
V,2970001,2980000,2973250,340,0.0035,0
V,3000001,3010000,3004489,188,0.0,0
V,3020001,3030000,3029087,366,0.0,0
V,3030001,3040000,3033202,486,0.0008,0
V,3060001,3070000,3068619,209,0.0056,0
V,3070001,3080000,3070394,165,0.0027,0
V,3080001,3090000,3085174,366,0.0049,0
V,3090001,3100000,3090705,292,0.0072,0
V,3100001,3110000,3105899,258,0.0014,0
V,3110001,3120000,3115899,1055,0.0024,0
V,3120001,3130000,3125553,431,0.0002,0
V,3130001,3140000,3135053,469,0.0008,0
V,3150001,3160000,3158305,500,0.0007,0
V,3160001,3170000,3168376,183,0.0028,0
V,3170001,3180000,3176959,161,0.002,0
V,3180001,3190000,3189431,261,0.0012,0
V,3240001,3250000,3245313,375,0.0051,0
V,3460001,3470000,3467264,306,0.0,0
V,3470001,3480000,3473985,527,0.0019,0
V,3480001,3490000,3485207,322,0.0003,0
V,3500001,3510000,3504723,575,0.001,0
V,3520001,3530000,3527273,455,0.0002,0
V,3530001,3540000,3531627,294,0.0025,0
V,3540001,3550000,3544889,382,0.0021,0
V,3550001,3560000,3555476,402,0.0004,0
V,3580001,3590000,3584715,961,0.0001,0
V,3590001,3600000,3597907,490,0.0003,0
V,3640001,3650000,3643458,204,0.0018,0
V,3650001,3660000,3654425,298,0.0017,0
V,3670001,3680000,3675348,281,0.0,0
V,3680001,3690000,3684326,169,0.0,0
V,3690001,3700000,3699681,206,0.0003,0
V,3750001,3760000,3750364,169,0.0,0
V,3760001,3770000,3765016,442,0.0015,0
V,3780001,3790000,3782661,234,0.0,0
V,3800001,3810000,3805266,850,0.0033,0
V,3810001,3820000,3816400,246,0.0,0
V,3840001,3850000,3842127,202,0.0008,0
V,3850001,3860000,3858495,231,0.0065,0
V,3880001,3890000,3887647,617,0.0026,0
V,3890001,3900000,3894157,503,0.0014,0
V,3900001,3910000,3901249,363,0.0007,0
V,3930001,3940000,3934361,522,0.0051,0
V,3940001,3950000,3945200,247,0.0017,0
V,3950001,3960000,3956271,568,0.0036,0
V,3960001,3970000,3965505,948,0.0009,0
V,3970001,3980000,3974246,348,0.003,0
V,4010001,4020000,4014764,253,0.0013,0
V,4020001,4030000,4024774,444,0.0046,0
V,4030001,4040000,4032990,197,0.0037,0
V,4040001,4050000,4047996,581,0.0009,0
V,4090001,4100000,4098002,303,0.0021,0
V,4100001,4110000,4104792,507,0.0015,0
V,4130001,4140000,4135031,485,0.0007,0
V,4160001,4170000,4164631,768,0.0028,0
V,4170001,4180000,4174931,773,0.0005,0
V,4180001,4190000,4182809,574,0.0009,0
V,4250001,4260000,4259196,222,0.0,0
V,4260001,4270000,4263422,213,0.0008,0
V,4270001,4280000,4271937,302,0.0015,0
V,4290001,4300000,4295882,620,0.0027,0
V,4320001,4330000,4323619,414,0.0003,0
V,4330001,4340000,4335034,165,0.0,0
V,4350001,4360000,4352301,594,0.0028,0
V,4370001,4380000,4374341,466,0.0019,0
V,4380001,4390000,4385352,249,0.0007,0
V,4390001,4400000,4395857,212,0.0,0
V,4440001,4450000,4441451,327,0.0005,0
V,4510001,4520000,4512622,236,0.0,0
V,4520001,4530000,4521211,263,0.0022,0
V,4540001,4550000,4544490,696,0.0,0
V,4550001,4560000,4554215,191,0.0,0
V,4560001,4570000,4565917,456,0.0009,0
V,4570001,4580000,4576835,541,0.0005,0
V,4600001,4610000,4606356,467,0.0009,0
V,4620001,4630000,4623072,437,0.0002,0
V,4640001,4650000,4643819,253,0.0,0
V,4660001,4670000,4666997,212,0.0008,0
V,4690001,4700000,4691059,264,0.0,0
V,4710001,4720000,4714084,309,0.0,0
V,4720001,4730000,4726719,236,0.0,0
V,4730001,4740000,4733116,196,0.0,0
V,4740001,4750000,4745231,713,0.0004,0
V,4750001,4760000,4752164,222,0.0007,0
V,4760001,4770000,4765860,251,0.0,0
V,4780001,4790000,4788125,184,0.0005,0
V,4800001,4810000,4803333,346,0.0005,0
V,4810001,4820000,4814418,234,0.0,0
V,4820001,4830000,4825533,604,0.0001,0
V,4830001,4840000,4833015,699,0.001,0
V,4840001,4850000,4846223,224,0.0,0
V,4870001,4880000,4874086,265,0.0,0
V,4880001,4890000,4884229,482,0.0005,0
V,4890001,4900000,4894967,1074,0.0001,0
V,4900001,4910000,4905813,739,0.0011,0
V,4910001,4920000,4911014,245,0.0023,0
V,4920001,4930000,4929250,369,0.0023,0
V,4930001,4940000,4936445,197,0.0,0
V,4950001,4960000,4957174,732,0.0012,0
V,4960001,4970000,4961368,195,0.0,0
V,4970001,4980000,4975980,642,0.0015,0
V,4980001,4990000,4983079,268,0.0003,0
V,4990001,5000000,4996579,524,0.0002,0
V,5010001,5020000,5014916,310,0.0,0
V,5020001,5030000,5025250,436,0.0,0
V,5050001,5060000,5052794,954,0.0002,0
V,5060001,5070000,5063529,330,0.0,0
V,5080001,5090000,5082605,272,0.0045,0
V,5100001,5110000,5106465,678,0.0006,0
V,5110001,5120000,5114942,617,0.0,0
V,5120001,5130000,5125657,763,0.0001,0
V,5130001,5140000,5136239,776,0.0008,0
V,5140001,5150000,5144203,206,0.0008,0
V,5150001,5160000,5156305,306,0.0014,0
V,5160001,5170000,5166427,250,0.0003,0
V,5180001,5190000,5183162,421,0.0045,0
V,5190001,5200000,5192670,277,0.0013,0
V,5210001,5220000,5212897,168,0.0,0
V,5230001,5240000,5234691,1093,0.0014,0
V,5240001,5250000,5242760,260,0.0016,0
V,5250001,5260000,5257863,316,0.0007,0
V,5260001,5270000,5266360,374,0.0,0
V,5270001,5280000,5274286,190,0.0,0
V,5300001,5310000,5307198,482,0.0,0
V,5310001,5320000,5312470,207,0.0025,0
V,5320001,5330000,5324324,361,0.0006,0
V,5330001,5340000,5335554,811,0.0004,0
V,5340001,5350000,5346732,239,0.0,0
V,5350001,5360000,5355153,484,0.0,0
V,5390001,5400000,5391135,163,0.0,0
V,5400001,5410000,5407030,274,0.0,0
V,5420001,5430000,5421741,197,0.0004,0
V,5430001,5440000,5434227,239,0.001,0
V,5440001,5450000,5447678,228,0.0007,0
V,5450001,5460000,5450939,162,0.0,0
V,5460001,5470000,5464517,464,0.0003,0
V,5470001,5480000,5470403,357,0.0011,0
V,5480001,5490000,5483945,676,0.0011,0
V,5490001,5500000,5495771,941,0.0001,0
V,5500001,5510000,5505930,744,0.0,0
V,5510001,5520000,5513884,637,0.0008,0
V,5520001,5530000,5527557,344,0.0,0
V,5530001,5540000,5535448,278,0.0003,0
V,5540001,5550000,5546268,832,0.0,0
V,5550001,5560000,5552138,204,0.0,0
V,5580001,5590000,5583858,200,0.0,0
V,5590001,5600000,5594936,955,0.0002,0
V,5610001,5620000,5612430,266,0.0003,0
V,5620001,5630000,5627081,596,0.0009,0
V,5650001,5660000,5657459,632,0.0003,0
V,5660001,5670000,5661545,585,0.0015,0
V,5680001,5690000,5684612,593,0.0012,0
V,5710001,5720000,5716912,406,0.0006,0
V,5750001,5760000,5753183,371,0.0002,0
V,5770001,5780000,5774863,482,0.0002,0
V,5780001,5790000,5786309,496,0.0005,0
V,5790001,5800000,5794019,273,0.0,0
V,5800001,5810000,5803397,278,0.0,0
V,5820001,5830000,5828556,1006,0.0001,0
V,5830001,5840000,5833650,777,0.0006,0
V,5840001,5850000,5841792,821,0.0003,0
V,5870001,5880000,5873584,804,0.0006,0
V,5890001,5900000,5895020,208,0.0,0
V,5900001,5910000,5905724,529,0.0006,0
V,5910001,5920000,5916113,792,0.0001,0
V,5930001,5940000,5931266,276,0.0011,0
V,5940001,5950000,5942653,711,0.0002,0
V,5950001,5960000,5952985,529,0.0013,0
V,5970001,5980000,5977145,377,0.0,0
V,5980001,5990000,5985773,762,0.0011,0
V,5990001,6000000,5996835,204,0.0011,0
V,6010001,6020000,6016167,704,0.0,0
V,6020001,6030000,6024964,373,0.001,0
V,6060001,6070000,6067580,511,0.0,0
V,6090001,6100000,6097209,437,0.0,0
V,6100001,6110000,6108900,584,0.0,0
V,6120001,6130000,6125816,566,0.0003,0
V,6140001,6150000,6147291,1601,0.0004,0
V,6150001,6160000,6155376,786,0.0,0
V,6160001,6170000,6164743,231,0.0015,0
V,6180001,6190000,6185816,557,0.0002,0
V,6190001,6200000,6196862,734,0.0004,0
V,6200001,6210000,6203442,877,0.0009,0
V,6210001,6220000,6216615,371,0.0,0
V,6250001,6260000,6253067,484,0.0013,0
V,6260001,6270000,6262568,268,0.0003,0
V,6270001,6280000,6275482,316,0.0005,0
V,6280001,6290000,6283423,905,0.0006,0
V,6300001,6310000,6305765,248,0.0,0
V,6320001,6330000,6324937,336,0.0002,0
V,6360001,6370000,6362392,460,0.0013,0
V,6370001,6380000,6374275,301,0.0,0
V,6390001,6400000,6395293,683,0.0032,0
V,6400001,6410000,6403645,557,0.0016,0
V,6410001,6420000,6415546,296,0.0012,0
V,6430001,6440000,6433915,858,0.0004,0
V,6440001,6450000,6442946,454,0.0002,0
V,6450001,6460000,6453986,482,0.0,0
V,6470001,6480000,6475566,175,0.0005,0
V,6490001,6500000,6496069,364,0.0,0
V,6500001,6510000,6504959,193,0.0,0
V,6510001,6520000,6513979,630,0.0,0
V,6520001,6530000,6522265,172,0.0025,0
V,6530001,6540000,6535792,986,0.0,0
V,6550001,6560000,6553421,587,0.0001,0
V,6560001,6570000,6565405,417,0.001,0
V,6570001,6580000,6578370,266,0.0003,0
V,6580001,6590000,6587116,287,0.0,0
V,6590001,6600000,6596387,462,0.0005,0
V,6600001,6610000,6604965,1147,0.0003,0
V,6610001,6620000,6613776,693,0.0007,0
V,6620001,6630000,6623982,428,0.0,0
V,6650001,6660000,6653400,573,0.0,0
V,6660001,6670000,6663688,437,0.0019,0
V,6670001,6680000,6674730,1315,0.0002,0
V,6690001,6700000,6696223,325,0.0,0
V,6700001,6710000,6704865,736,0.0005,0
V,6740001,6750000,6746953,263,0.0,0
V,6760001,6770000,6763145,587,0.0,0
V,6770001,6780000,6772761,566,0.0001,0
V,6780001,6790000,6786147,535,0.0,0
V,6790001,6800000,6796714,271,0.0,0
V,6800001,6810000,6804122,447,0.002,0
V,6830001,6840000,6835503,586,0.0006,0
V,6840001,6850000,6842503,263,0.0,0
V,6850001,6860000,6853522,352,0.0,0
V,6900001,6910000,6905209,1294,0.0001,0
V,6910001,6920000,6913856,535,0.0003,0
V,6920001,6930000,6921814,756,0.0001,0
V,6930001,6940000,6933837,386,0.0004,0
V,6950001,6960000,6958676,333,0.0005,0
V,6960001,6970000,6967046,847,0.0001,0
V,6970001,6980000,6976876,330,0.0,0
V,6980001,6990000,6983907,333,0.0,0
V,7000001,7010000,7005617,462,0.0,0
V,7010001,7020000,7015328,713,0.0003,0
V,7020001,7030000,7025080,368,0.0,0
V,7030001,7040000,7032813,775,0.0001,0
V,7040001,7050000,7047782,305,0.0,0
V,7050001,7060000,7055912,508,0.0002,0
V,7060001,7070000,7062100,661,0.0,0
V,7070001,7080000,7078086,955,0.0001,0
V,7080001,7090000,7083074,921,0.0,0
V,7120001,7130000,7127138,698,0.0004,0
V,7130001,7140000,7136861,402,0.0006,0
V,7140001,7150000,7145362,847,0.0005,0
V,7150001,7160000,7156080,470,0.0005,0
V,7160001,7170000,7162431,479,0.0007,0
V,7180001,7190000,7188286,242,0.0,0
V,7190001,7200000,7196029,378,0.0002,0
V,7200001,7210000,7204704,771,0.0,0
V,7210001,7220000,7212875,733,0.0002,0
V,7220001,7230000,7226236,930,0.0002,0
V,7230001,7240000,7234131,1482,0.0003,0
